1305508408,Ergodebooks Ships from USA,228.22,New,Painted Porch Books,87.0,Used - Acceptable,True,87.0,115.71000000000001,-0.62,-0.66,-0.68
1437703097,momox_Shop,114.05,Used - Very Good,FranklinMedia,85.37,Used - Acceptable,True,85.37,113.54210000000002,-0.25,-0.33,-0.36
1681253208,Amazon,109.78,New,Amazon,66.72,New,False,66.72,88.7376,-0.39,-0.45,-0.48
1284129888,Amazon,104.21,New,New-Books,72.5,New,True,72.5,96.42500000000001,-0.3,-0.37,-0.41
0323497144,Book Depository CA,305.39,New,book182wire,217.17,New,True,217.17,288.8361,-0.29,-0.36,-0.4
0840034105,_betterworldbooks_,88.88,Used - Good,bookscheap46,74.95,Used - Acceptable,True,74.95,99.68350000000001,-0.16,-0.24,-0.28
1305966066,Kennys Bookshop & Art Gallery,120.48,New,RockCityBooks,137.0,Used - Good,True,137.0,182.21,0.14,0.02,-0.03
0323431410,Amazon,103.45,New,Amazon,77.6,New,False,77.6,103.208,-0.25,-0.32,-0.36
1455743771,momox_Shop,127.58,Used - Very Good,MediaAlternativesDotOrg,84.59,Used - Very Good,True,84.59,112.50470000000001,-0.34,-0.4,-0.44
145487645X,AKL STORE (Worldwide Shipping),188.98999999999998,Used - Good,Adak,82.44,Used - Good,True,82.44,109.6452,-0.56,-0.61,-0.63
9882370578,Amazon,117.0,New,Amazon,90.0,New,False,90.0,119.7,-0.23,-0.31,-0.35
1454881798,_betterworldbooks_,129.19,Used - Good,Tome Dealers,94.83,Used - Acceptable,True,94.83,126.1239,-0.27,-0.34,-0.38
032337638X,Ergodebooks Ships from USA,277.86,New,book182wire,156.31,New,True,156.31,207.8923,-0.44,-0.49,-0.52
1305945727,Textbooks for Change,116.82,Used - Good,classicbook,87.62,New,True,87.62,116.53460000000001,-0.25,-0.32,-0.36
1259644995,Book Depository CA,138.74,New,book182wire,95.28,New,True,95.28,126.72240000000001,-0.31,-0.38,-0.42
0826171737,Amazon,101.52,New,itemspopularsonlineaindemand,75.64,New,True,75.64,100.6012,-0.25,-0.33,-0.37
1305252489,ZK Store,81.49,Used - Very Good,Clean Earth Books,134.99,Used - Good,True,134.99,179.53670000000002,0.66,0.49,0.41
1138280070,Amazon,136.05,New,Amazon,140.0,New,False,140.0,186.20000000000002,0.03,-0.07,-0.13
0134461037,ZK Store,106.49,Used - Like New,RockCityBooks,110.85,Used - Good,True,110.85,147.4305,0.04,-0.06,-0.12
1496370562,Basi6,213.73999999999998,New,ayvax,141.15,New,True,141.15,187.72950000000003,-0.34,-0.41,-0.44
0134629442,Amazon,114.8,New,Amazon,79.99,New,False,79.99,106.3867,-0.3,-0.37,-0.41
0190244895,Amazon,164.95,New,Amazon,159.95,New,False,159.95,212.7335,-0.03,-0.13,-0.18
0133948528,ZK Store,146.49,Used - Very Good,💲Value_Text📚,89.95,Used - Good,True,89.95,119.63350000000001,-0.39,-0.45,-0.48
1506391842,Amazon,154.35,New,FranklinMedia,103.25,Used - Acceptable,True,103.25,137.32250000000002,-0.33,-0.4,-0.43
1305633792,Kennys Bookshop & Art Gallery,149.39,New,Amazon,144.98,New,False,144.98,192.8234,-0.03,-0.13,-0.18
1305089618,ZK Store,66.49,Used - Very Good,apex_media,103.47,New,True,103.47,137.6151,0.56,0.4,0.32
0826119360,Amazon,102.93,New,itemspopularsonlineaindemand,82.05,New,True,82.05,109.12650000000001,-0.2,-0.28,-0.32
1412976456,Kennys Bookshop & Art Gallery,157.55999999999997,New,FlippingPages,73.62,Used - Good,True,73.62,97.91460000000001,-0.53,-0.58,-0.6
1455773212,Amazon,133.26,New,FlippingPages,67.41,Used - Good,True,67.41,89.6553,-0.49,-0.54,-0.57
1319114482,Amazon,114.52,New,Amazon,78.99,New,False,78.99,105.05669999999999,-0.31,-0.38,-0.41
1118834704,Amazon,96.23,New,RockCityBooks,68.95,Used - Good,True,68.95,91.7035,-0.28,-0.36,-0.39
0470584920,Virtual_Books,140.2,New,Grassroots Books - Reno,80.81,Used - Good,True,80.81,107.47730000000001,-0.42,-0.48,-0.51
0199997969,booksfromcalifornia,97.92,Used - Very Good,MainBookGuys,93.09,Used - Acceptable,True,93.09,123.8097,-0.05,-0.14,-0.19
1260397106,Distant_books,148.6,Used - Like New,SunnyDayUSA,96.65,Used - Good,True,96.65,128.54450000000003,-0.35,-0.41,-0.45
1450472923,Amazon,133.06,New,book182wire,85.69,New,True,85.69,113.96770000000001,-0.36,-0.42,-0.45
1584266759,fakeDict,-99,something wrong happened,Amazon,89.95,New,False,89.95,119.63350000000001,-1.91,-1.82,-1.77
0323525245,Book Depository CA,145.03,New,Amazon,102.59,New,False,102.59,136.4447,-0.29,-0.36,-0.4
0323290809,Amazon,104.0,New,Perpetual Textbooks,65.32,Used - Like New,True,65.32,86.87559999999999,-0.37,-0.43,-0.47
1337395897,Second Bind,109.14,Used - Like New,Goodbooks Company,58.89,Used - Acceptable,True,58.89,78.3237,-0.46,-0.51,-0.54
1259863743,Basi6,181.47,New,apex_media,136.8,Used - Good,True,136.8,181.94400000000002,-0.25,-0.32,-0.36
1450468837,Distant_books,161.88,New,FlippingPages,81.06,Used - Good,True,81.06,107.80980000000001,-0.5,-0.55,-0.57
1584266635,fakeDict,-99,something wrong happened,Amazon,99.95,New,False,99.95,132.9335,-2.01,-1.91,-1.86
1259870510,fakeDict,-99,something wrong happened,🐸 BOOKFROG 📚,110.0,Used - Acceptable,True,110.0,146.3,-2.11,-2.0,-1.94
1593635028,Book Depository CA,124.73,New,Books In Demand,83.47,Used - Good,True,83.47,111.0151,-0.33,-0.4,-0.43
1337091839,thebookcommunity_ca,236.89,Used - Very Good,FlippingPages,96.9,Used - Good,True,96.9,128.877,-0.59,-0.63,-0.65
1319050638,Ergodebooks Ships from USA,263.1,New,The Alpha-Books,119.94,Used - Very Good,True,119.94,159.52020000000002,-0.54,-0.59,-0.61
1319022723,Amazon,147.73,New,grace0603,84.99,Used - Acceptable,True,84.99,113.0367,-0.42,-0.48,-0.51
0398075441,Amazon,172.57,New,Amazon,129.95,New,False,129.95,172.8335,-0.25,-0.32,-0.36
032326011X,Basi6,245.73999999999998,New,itemspopularsonlineaindemand,149.88,New,True,149.88,199.34040000000002,-0.39,-0.45,-0.48
1585285730,BLU-NEKO*CA,176.81,Used - Like New,ayvax,75.86,New,True,75.86,100.8938,-0.57,-0.61,-0.64
0323529933,Amazon,228.21,New,Amazon,163.44,New,False,163.44,217.3752,-0.28,-0.36,-0.39
0735507104,Ergodebooks Ships from USA,369.78,New,Gift Idea Enterprises,163.9,Used - Good,True,163.9,217.98700000000002,-0.56,-0.6,-0.62
1337557773,Book Depository CA,228.46,New,FranklinMedia,125.48,Used - Acceptable,True,125.48,166.88840000000002,-0.45,-0.51,-0.53
1594608040,Amazon,124.78,New,FlippingPages,72.9,Used - Good,True,72.9,96.95700000000001,-0.42,-0.47,-0.5
1260122239,Book Depository CA,140.97,New,Amazon,103.2,New,False,103.2,137.256,-0.27,-0.34,-0.38
1454873485,Distant_books,142.0,Used - Like New,BrandonsBooks03,71.95,Used - Very Good,True,71.95,95.69350000000001,-0.49,-0.54,-0.57
1337711063,Book Depository CA,198.66,New,FranklinMedia,123.51,Used - Good,True,123.51,164.2683,-0.38,-0.44,-0.47
0134790545,Amazon,187.3,New,💲Value_Text📚,132.72,Used - Good,True,132.72,176.51760000000002,-0.29,-0.36,-0.4
1610020200,Distant_books,112.28,Used - Like New,Amazon,79.99,New,False,79.99,106.3867,-0.29,-0.36,-0.39
0133909050,Amazon,136.3,New,Amazon,95.99,New,False,95.99,127.6667,-0.3,-0.37,-0.4
1437723640,Basi6,151.39,New,Amazon,110.89,New,False,110.89,147.4837,-0.27,-0.34,-0.38
