1316632539,swati21,155.0,New,Amazon,87.01,New,False,87.01,115.72330000000001,-0.44,-0.49,-0.52
1259351688,Amazon,239.95,New,FlippingPages,99.27,Used - Good,True,99.27,132.0291,-0.59,-0.63,-0.65
0393934993,Lone_Gunman,100.95,Used - Very Good,Super Fast Super Reliable,62.58,Used - Acceptable,True,62.58,83.23140000000001,-0.38,-0.44,-0.47
0132755963,Amazon,151.89,New,Amazon,106.66,New,False,106.66,141.8578,-0.3,-0.37,-0.4
1454857919,Distant_books,190.95,Used - Like New,FranklinMedia,125.73,Used - Acceptable,True,125.73,167.2209,-0.34,-0.41,-0.44
133709806X,Kennys Bookshop & Art Gallery,198.70999999999998,New,FlippingPages,76.19,Used - Acceptable,True,76.19,101.3327,-0.62,-0.65,-0.67
0078038197,_betterworldbooks_,84.84,Used - Very Good,BuyLow Warehouse LLC,56.86,Used - Acceptable,True,56.86,75.6238,-0.33,-0.4,-0.43
1319002188,Amazon,200.23,New,RockCityBooks,111.0,Used - Acceptable,True,111.0,147.63,-0.45,-0.5,-0.53
1506375464,Amazon,139.8,New,LMR Sales,95.84,Used - Good,True,95.84,127.4672,-0.31,-0.38,-0.42
9814354902,Amazon,235.0,New,Perpetual Textbooks,136.19,Used - Acceptable,True,136.19,181.1327,-0.42,-0.48,-0.51
1259642909,Amazon,117.65,New,Amazon,80.99,New,False,80.99,107.7167,-0.31,-0.38,-0.41
1598535528,davidbfraser,96.47,New,RentU,77.75,Used - Good,True,77.75,103.4075,-0.19,-0.27,-0.31
1454868201,Distant_books,195.65,Used - Like New,Perpetual Textbooks,111.56,Used - Acceptable,True,111.56,148.37480000000002,-0.43,-0.49,-0.52
9283224353,Amazon,192.55,New,RentU,89.46,Used - Acceptable,True,89.46,118.98179999999999,-0.54,-0.58,-0.61
162845556X,Amazon,157.13,New,Amazon,119.99,New,False,119.99,159.5867,-0.24,-0.31,-0.35
0199937125,GreatBuy Books,99.98,Used - Very Good,Amazon,94.15,New,False,94.15,125.21950000000001,-0.06,-0.15,-0.2
1449629164,Amazon,159.95,New,book_mark,104.08,Used - Acceptable,True,104.08,138.4264,-0.35,-0.41,-0.45
1284093131,Basi6,101.68,New,FlippingPages,58.32,Used - Acceptable,True,58.32,77.5656,-0.43,-0.48,-0.51
0323430139,Basi6,110.67,New,apex_media,74.84,Used - Good,True,74.84,99.53720000000001,-0.32,-0.39,-0.43
0323377114,Amazon,136.3,New,Goodbooks Company,71.76,Used - Good,True,71.76,95.44080000000001,-0.47,-0.53,-0.55
0205881475,fakeDict,-99,something wrong happened,MB_SELLING,94.21,Used - Acceptable,True,94.21,125.2993,-1.95,-1.86,-1.81
0133599388,Amazon,194.12,New,Prefect Books,122.99,Used - Good,True,122.99,163.5767,-0.37,-0.43,-0.46
1496386795,Basi6,329.46,New,ayvax,184.32,New,True,184.32,245.1456,-0.44,-0.5,-0.52
1437708331,Ergodebooks Ships from USA,191.42000000000002,New,*Smart Student*,102.18,New,True,102.18,135.8994,-0.47,-0.52,-0.55
0205042309,Ergodebooks Ships from USA,126.88999999999999,Used - Good,Crestwood Sales,70.0,Used - Acceptable,True,70.0,93.10000000000001,-0.45,-0.5,-0.53
1451190670,Basi6,115.02,New,apex_media,79.0,Used - Good,True,79.0,105.07000000000001,-0.31,-0.38,-0.42
1615370676,Academic Book Solutions,151.42,Used - Like New,Amazon,136.2,New,False,136.2,181.146,-0.1,-0.19,-0.24
0077239040,Amazon,132.61,New,AMG’s,85.0,Used - Acceptable,True,85.0,113.05000000000001,-0.36,-0.42,-0.46
0132544784,Ergodebooks Ships from USA,103.88999999999999,Used - Good,Half-Price Hank's Books,73.07,Used - Very Good,True,73.07,97.1831,-0.3,-0.37,-0.4
161072304X,Amazon,109.82,New,Amazon,75.89,New,False,75.89,100.9337,-0.31,-0.38,-0.41
0393930157,Amazon,116.95,New,RentU,134.69,Used - Acceptable,True,134.69,179.1377,0.15,0.04,-0.02
0323401961,Amazon,142.52,New,book182wire,96.63,New,True,96.63,128.5179,-0.32,-0.39,-0.42
007802658X,Amazon,247.95,New,Perpetual Textbooks,153.06,Used - Very Good,True,153.06,203.56980000000001,-0.38,-0.44,-0.48
159857602X,Amazon,123.78,New,ayvax,84.21,New,True,84.21,111.99929999999999,-0.32,-0.39,-0.42
0735558469,Ergodebooks Ships from USA,133.06,Used - Good,apex_media,77.54,Used - Good,True,77.54,103.1282,-0.42,-0.48,-0.5
1508824312,Amazon,144.04,New,MT Rainier Store,110.0,New,True,110.0,146.3,-0.24,-0.31,-0.35
