1451189761,Amazon,305.07,New,Amazon,221.19,New,False,221.19,294.1827,-0.27,-0.35,-0.38
1259870502,Ergodebooks Ships from USA,183.85999999999999,New,FranklinMedia,97.71,Used - Acceptable,True,97.71,129.9543,-0.47,-0.52,-0.55
0323430546,Mountain Goats Books and Gifts,114.99,Used - Very Good,Qi Road,69.95,Used - Very Good,True,69.95,93.0335,-0.39,-0.45,-0.48
1305953681,fakeDict,-99,something wrong happened,🎓 Graduation Station,104.86,Used - Good,True,104.86,139.46380000000002,-2.06,-1.95,-1.9
3319447955,Book Depository CA,157.84,New,ayvax,89.78,New,True,89.78,119.40740000000001,-0.43,-0.49,-0.52
1305101944,Tangible,117.5,New,Tome Dealers,117.3,Used - Acceptable,True,117.3,156.00900000000001,-0.0,-0.1,-0.15
141299134X,Amazon,191.32,New,FlippingPages,92.1,Used - Good,True,92.1,122.493,-0.52,-0.57,-0.59
1544308132,Amazon,163.12,New,Amazon,114.93,New,False,114.93,152.85690000000002,-0.3,-0.37,-0.4
0134749731,thebookcommunity_ca,209.44,Used - Very Good,Half-Price Hank's Books,137.77,Used - Very Good,True,137.77,183.2341,-0.34,-0.41,-0.44
0323399266,JGL,128.34,Used - Very Good,book182wire,113.88,New,True,113.88,151.4604,-0.11,-0.2,-0.25
1455703060,Amazon,131.78,New,FlippingPages,80.06,Used - Good,True,80.06,106.47980000000001,-0.39,-0.45,-0.48
032331211X,Virtual_Books,318.92,New,RentU,174.76,Used - Good,True,174.76,232.4308,-0.45,-0.51,-0.53
0323442641,Ergodebooks Ships from USA,154.11,New,*Smart Student*,82.51,New,True,82.51,109.73830000000001,-0.46,-0.52,-0.54
1455770523,Basi6,202.72,New,Seas of Books,135.0,Used - Very Good,True,135.0,179.55,-0.33,-0.4,-0.43
193887000X,Amazon,181.89,New,apex_media,121.98,Used - Good,True,121.98,162.23340000000002,-0.33,-0.4,-0.43
0071842616,Amazon,217.34,New,itemspopularsonlineaindemand,165.16,New,True,165.16,219.6628,-0.24,-0.32,-0.35
1259824004,Ergodebooks Ships from USA,214.63000000000002,New,Tome Dealers,99.97,Used - Good,True,99.97,132.9601,-0.53,-0.58,-0.6
1450470440,GreatBuy Books,84.89,Used - Good,BOOKALANCHE,54.77,Used - Good,True,54.77,72.84410000000001,-0.35,-0.42,-0.45
1584267038,fakeDict,-99,something wrong happened,Amazon,70.64,Used - Very Good,True,70.64,93.9512,-1.71,-1.64,-1.61
1451176600,Virtual_Books,179.76,Used - Like New,ayvax,121.87,New,True,121.87,162.08710000000002,-0.32,-0.39,-0.42
