0393265463,Amazon,123.8,New,RentU,71.43,Used - Good,True,71.43,95.00190000000002,-0.42,-0.48,-0.51
0134704568,Amazon,108.31,New,Amazon,75.98,New,False,75.98,101.05340000000001,-0.3,-0.37,-0.4
0323654177,Book Depository CA,114.9,New,Amazon,88.96,New,False,88.96,118.3168,-0.23,-0.3,-0.34
1628455934,Amazon,65.48,New,Amazon,71.49,New,False,71.49,95.0817,0.09,-0.02,-0.07
1496312198,Niche_Books,174.46,Used - Like New,apex_media,146.34,New,True,146.34,194.6322,-0.16,-0.25,-0.29
143771417X,Textbooks for Change,115.50999999999999,Used - Like New,apex_media,70.92,Used - Good,True,70.92,94.32360000000001,-0.39,-0.45,-0.48
0190208872,Amazon,92.57,New,Amazon,80.86,New,False,80.86,107.5438,-0.13,-0.21,-0.26
0889375615,Book Depository CA,97.99,New,Amazon,85.39,New,False,85.39,113.5687,-0.13,-0.22,-0.26
0077861841,UrbanInspirations,190.27,New,*Smart Student*,110.14,New,True,110.14,146.4862,-0.42,-0.48,-0.51
0134709683,Amazon,158.31,New,Amazon,113.48,New,False,113.48,150.9284,-0.28,-0.35,-0.39
0939583054,Amazon,353.45,New,Duvor,249.97,Used - Good,True,249.97,332.4601,-0.29,-0.36,-0.4
032334075X,Paragon OS3,183.51,Used - Very Good,Amazon,132.32,New,False,132.32,175.9856,-0.28,-0.35,-0.39
1319060315,Ergodebooks Ships from USA,184.98,New,gatecitybooks,93.24,Used - Good,True,93.24,124.00919999999999,-0.5,-0.55,-0.57
0323569145,Book Depository CA,119.88,New,GarciaForce,69.31,New,True,69.31,92.18230000000001,-0.42,-0.48,-0.51
1284128350,Book Depository CA,91.33,New,Amazon,64.76,New,False,64.76,86.13080000000001,-0.29,-0.36,-0.4
0803666535,Amazon,144.02,New,Amazon,98.14,New,False,98.14,130.52620000000002,-0.32,-0.39,-0.42
0071837795,Amazon,539.93,New,itemspopularsonlineaindemand,391.81,New,True,391.81,521.1073,-0.27,-0.35,-0.38
1416055959,Amazon,132.47,New,itemspopularsonlineaindemand,111.99,New,True,111.99,148.9467,-0.15,-0.24,-0.28
