ASIN,Seller_canada,priceTotal_canada,Condition_canada,Seller_usa,priceTotal_usa,Condition_usa,is_FBA_usa,lowestPriceFloorusa,US_ConvertedPriceTo_CAD,ProfitFactor,PF_10pctBelow,PF_15pctBelow
1108488390,Amazon,74.95,New,Amazon,56.33,New,False,56.33,74.91890000000002,-0.25,-0.32,-0.36
0321969561,Canada's Best Books,179.99,Used - Good,Open Range Media,103.4,Used - Good,True,103.4,137.52200000000002,-0.43,-0.48,-0.51
0415712270,Book Depository CA,96.85,New,Logosbooks,69.99,Used - Very Good,True,69.99,93.0867,-0.28,-0.35,-0.39
156577020X,Goodwill Store 2024,130.0,Used - Very Good,Amazon,121.5,New,False,121.5,161.595,-0.07,-0.16,-0.21
1259188132,fakeDict,-99.0,something wrong happened,*Smart Student*,99.48,New,True,99.48,132.3084,-2.0,-1.9,-1.85
0312681674,Amazon,104.56,New,Larry's Library and Emporium,40.99,Used - Acceptable,True,40.99,54.51670000000001,-0.61,-0.65,-0.67
0134662067,Amazon,88.22,New,TEXTBookAMAZING,45.0,New,True,45.0,59.85,-0.49,-0.54,-0.57
0134689518,Amazon,114.84,New,Amazon,94.99,New,False,94.99,126.3367,-0.17,-0.26,-0.3
1401284264,Amazon,114.68,New,Amazon,98.21,New,False,98.21,130.6193,-0.14,-0.23,-0.27
1610725794,Amazon,67.48,New,Amazon,43.99,New,False,43.99,58.50670000000001,-0.35,-0.41,-0.45
0134293932,Hinoyama#CA,394.97,Used - Good,Half-Price Hank's Books,101.11,Used - Acceptable,True,101.11,134.4763,-0.74,-0.77,-0.78
0134746244,Second Bind,143.7,Used - Like New,NovelBox,103.99,Used - Good,True,103.99,138.3067,-0.28,-0.35,-0.38
1305952308,Amazon,199.95,New,RockCityBooks,100.18,Used - Acceptable,True,100.18,133.23940000000002,-0.5,-0.55,-0.57
1610721918,Book Depository CA,86.61,New,Amazon,57.78,New,False,57.78,76.84740000000002,-0.33,-0.4,-0.43
0471198269,BooksfromCANADA,99.95,Used - Very Good,jubileebooks,79.88,Used - Good,True,79.88,106.2404,-0.2,-0.28,-0.32
0205296327,Geeky Beaver Canada,79.85,Used - Good,Perpetual Textbooks,53.26,Used - Good,True,53.26,70.8358,-0.33,-0.4,-0.43
1605358975,Amazon,124.95,New,Amazon,91.48,New,False,91.48,121.6684,-0.27,-0.34,-0.38
1119116368,Amazon,115.95,New,FranklinMedia,75.0,Used - Acceptable,True,75.0,99.75,-0.35,-0.42,-0.45
1605353752,Amazon,207.95,New,FirstAveBooks,91.0,Used - Good,True,91.0,121.03,-0.56,-0.61,-0.63
1305253612,RAE global,61.26,Used - Good,Jenson Books Inc,57.64,Used - Acceptable,True,57.64,76.66120000000002,-0.06,-0.15,-0.2
088707345X,Amazon,91.24,New,Amazon,69.59,New,False,69.59,92.5547,-0.24,-0.31,-0.35
0134296036,Amazon,199.99,New,Amazon,252.46,Used - Acceptable,True,252.46,335.7718000000001,0.26,0.14,0.07
1444790692,BLU-NEKO*CA,56.49,Used - Like New,⭐ Prime-Saver,44.75,New,True,44.75,59.51750000000001,-0.21,-0.29,-0.33
013708370X,Amazon,101.08,New,bookstore company,53.94,Used - Very Good,True,53.94,71.7402,-0.47,-0.52,-0.55
1118230663,Amazon,90.95,New,FranklinMedia,72.3,Used - Acceptable,True,72.3,96.15899999999999,-0.21,-0.28,-0.32
0134813030,fakeDict,-99.0,something wrong happened,RockCityBooks,72.47,New,True,72.47,96.3851,-1.73,-1.66,-1.62
0134714881,Amazon,163.59,New,J. Bryant Trading Company,79.99,Used - Acceptable,True,79.99,106.3867,-0.51,-0.56,-0.58
0134193091,Amazon,178.16,New,TrumTrans Book Smart,89.95,Used - Acceptable,True,89.95,119.6335,-0.5,-0.55,-0.57
1319032753,Amazon,102.96,New,TonySaave,51.5,Used - Acceptable,True,51.5,68.495,-0.5,-0.55,-0.57
1947070215,Amazon,144.32,New,Amazon,109.0,New,False,109.0,144.97,-0.24,-0.32,-0.36
130596411X,Amazon,211.9,New,apex_media,78.97,Used - Good,True,78.97,105.0301,-0.63,-0.66,-0.68
0078034949,Virtual_Books,89.35,Used - Like New,Stratified Supplier ✅,63.58,Used - Very Good,True,63.58,84.5614,-0.29,-0.36,-0.4
0134183649,MindfulBooks Inc.,99.95,Used - Good,Oceanview Books,114.2,Used - Good,True,114.2,151.88600000000002,0.14,0.03,-0.03
1619701138,Amazon,91.89,New,Perpetual Textbooks,71.86,Used - Very Good,True,71.86,95.5738,-0.22,-0.3,-0.34
1259700909,Niche_Books,223.16,New,Half-Price Hank's Books,108.77,Used - Very Good,True,108.77,144.6641,-0.51,-0.56,-0.59
0393603172,Amazon,186.87,New,Savage Textbooks 📚,134.94,Used - Good,True,134.94,179.4702,-0.28,-0.35,-0.39
0470588985,BLU-NEKO*CA,233.47,Used - Very Good,Half-Price Hank's Books,73.17,Used - Acceptable,True,73.17,97.3161,-0.69,-0.72,-0.73
1305082141,Amazon,62.32,New,apex_media,41.02,Used - Good,True,41.02,54.55660000000001,-0.34,-0.41,-0.44
1305112105,Kennys Bookshop & Art Gallery,139.11,New,Perpetual Textbooks,99.98,Used - Very Good,True,99.98,132.97340000000003,-0.28,-0.35,-0.39
1450421245,Book Depository CA,92.99,New,Amazon,52.82,Used - Acceptable,True,52.82,70.2506,-0.43,-0.49,-0.52
0134087704,Second Bind,164.3,Used - Like New,Clearcreek Bookstore,79.75,Used - Good,True,79.75,106.0675,-0.51,-0.56,-0.59
0470275847,Lone_Gunman,65.95,Used - Very Good,Crestwood Sales,42.0,Used - Good,True,42.0,55.86,-0.36,-0.43,-0.46
0963009664,Amazon,114.54,New,Amazon,76.12,New,False,76.12,101.2396,-0.34,-0.4,-0.44
007802420X,Amazon,286.95,New,FlippingPages,44.13,Used - Good,True,44.13,58.69290000000001,-0.85,-0.86,-0.87
1305503082,Kennys Bookshop & Art Gallery,116.99,New,RockCityBooks,72.25,Used - Acceptable,True,72.25,96.0925,-0.38,-0.44,-0.48
0134194004,fakeDict,-99.0,something wrong happened,Booking-it,195.0,Used - Acceptable,True,195.0,259.35,-2.97,-2.77,-2.67
081534550X,Amazon,140.88,New,Amazon,98.07,New,False,98.07,130.4331,-0.3,-0.37,-0.41
1319195741,Amazon,111.52,New,HATZBOOKS,83.95,Used - Good,True,83.95,111.6535,-0.25,-0.32,-0.36
0134466020,Amazon,166.22,New,IkeMar's Books,104.85,Used - Very Good,True,104.85,139.4505,-0.37,-0.43,-0.46
1405184035,momox_Shop,77.41,Used - Very Good,Amazon,69.69,New,False,69.69,92.6877,-0.1,-0.19,-0.23
1133365485,Amazon,203.37,New,ayvax,107.03,New,True,107.03,142.34990000000005,-0.47,-0.53,-0.55
1138625973,Book Depository CA,65.25,New,Amazon,45.4,New,False,45.4,60.382,-0.3,-0.37,-0.41
3319712993,Distant_books,173.66,New,ayvax,123.97,New,True,123.97,164.8801,-0.29,-0.36,-0.39
0323354823,Amazon,154.31,New,MediaAlternativesDotOrg,92.39,Used - Very Good,True,92.39,122.8787,-0.4,-0.46,-0.49
0190909005,Book Depository CA,86.87,New,Amazon,72.95,New,False,72.95,97.0235,-0.16,-0.24,-0.29
113312576X,Kennys Bookshop & Art Gallery,128.47,New,Half-Price Hank's Books,51.77,Used - Acceptable,True,51.77,68.8541,-0.6,-0.64,-0.66
1133490670,Tangible,179.5,New,718Books,130.0,Used - Very Good,True,130.0,172.9,-0.28,-0.35,-0.38
0134765036,Textbooks for Change,147.99,Used - Good,The Alpha-Books,90.0,Used - Good,True,90.0,119.7,-0.39,-0.45,-0.48
1496387805,Amazon,141.62,New,Amazon,103.45,New,False,103.45,137.5885,-0.27,-0.34,-0.38
1450458807,Virtual_Books,104.65,New,Tom's AZ Deals,50.94,Used - Good,True,50.94,67.7502,-0.51,-0.56,-0.59
0801048567,Amazon,83.5,New,Graceful Finds,74.58,New,True,74.58,99.1914,-0.11,-0.2,-0.24
1430040289,Amazon,193.43,New,LifeWay Christian Store,149.99,New,True,149.99,199.4867,-0.22,-0.3,-0.34
007179476X,bookspedia2018,144.48,Used - Very Good,Odd Bookworm,121.18,Used - Very Good,True,121.18,161.16940000000002,-0.16,-0.25,-0.29
1107197899,Amazon,79.95,New,Amazon,58.98,New,False,58.98,78.4434,-0.26,-0.34,-0.37
047141526X,Kennys Bookshop & Art Gallery,126.3,New,GTO Book Grinder,85.15,Used - Good,True,85.15,113.2495,-0.33,-0.39,-0.43
1285463269,Kennys Bookshop & Art Gallery,133.59,New,Perpetual Textbooks,93.51,New,True,93.51,124.36830000000002,-0.3,-0.37,-0.41
1337275379,Hinoyama#CA,177.82,Used - Very Good,DMC4Sales,42.41,Used - Good,True,42.41,56.4053,-0.76,-0.79,-0.8
1259644499,Second Bind,66.45,Used - Like New,Amazon,54.18,New,False,54.18,72.0594,-0.18,-0.27,-0.31
0134689496,Amazon,109.15,New,Surasaleonline,93.81,Used - Very Good,True,93.81,124.7673,-0.14,-0.23,-0.27
0078028663,Virtual_Books,203.39,New,Boundless Wares,95.0,Used - Good,True,95.0,126.35,-0.53,-0.58,-0.6
0205827098,SmartShop Canada,78.99,Used - Good,FlippingPages,71.99,Used - Good,True,71.99,95.7467,-0.09,-0.18,-0.23
0134586484,Amazon,164.52,New,2VETERANS,108.97,Used - Good,True,108.97,144.9301,-0.34,-0.4,-0.44
0310452716,Amazon,81.49,New,Amazon,52.59,New,False,52.59,69.94470000000001,-0.35,-0.42,-0.45
0936552182,fakeDict,-99.0,something wrong happened,Amazon,52.0,New,False,52.0,69.16,-1.53,-1.47,-1.45
1259293866,Book Depository CA,140.72,New,RentU,96.86,Used - Good,True,96.86,128.8238,-0.31,-0.38,-0.41
1469890682,Amazon,112.37,New,Paris Books,60.0,Used - Good,True,60.0,79.80000000000003,-0.47,-0.52,-0.55
0134112520,Amazon,301.48,New,Half-Price Hank's Books,151.77,Used - Good,True,151.77,201.8541,-0.5,-0.55,-0.57
0134178998,newstainlesskid,151.82000000000005,New,Textbook_Dealz,49.95,Used - Good,True,49.95,66.43350000000001,-0.67,-0.7,-0.72
013144770X,Amazon,150.36,New,Jenson Books Inc,77.98,Used - Good,True,77.98,103.7134,-0.48,-0.53,-0.56
0134169808,Amazon,186.07,New,Half-Price Hank's Books,117.99,Used - Very Good,True,117.99,156.9267,-0.37,-0.43,-0.46
0134460618,Amazon,166.66,New,STANZA,114.65,Used - Very Good,True,114.65,152.48450000000003,-0.31,-0.38,-0.42
146413538X,DotionMayo,119.99,New,RockCityBooks,173.86,Used - Good,True,173.86,231.23380000000003,0.45,0.3,0.23
1305956761,Amazon,156.33,New,Unleash-Inc,87.96,New,True,87.96,116.9868,-0.44,-0.49,-0.52
030021989X,Amazon,68.01,New,BuyLow Warehouse LLC,59.99,Used - Acceptable,True,59.99,79.78670000000002,-0.12,-0.21,-0.25
0809105020,Amazon,95.6,New,Mayon Collectibles,51.99,Used - Good,True,51.99,69.14670000000001,-0.46,-0.51,-0.54
0495391328,Textbooks for Change,90.65,Used - Good,💲Value_Text📚,94.99,Used - Good,True,94.99,126.3367,0.05,-0.06,-0.11
0134446437,TextbooksMarket,149.99,Used - Good,Altair Alpha,104.78,Used - Good,True,104.78,139.3574,-0.3,-0.37,-0.41
1305673549,Kennys Bookshop & Art Gallery,123.86,New,Dream Books Company ✅,51.96,Used - Very Good,True,51.96,69.1068,-0.58,-0.62,-0.64
1133109039,Amazon,272.95,New,Around The Corner,89.88,Used - Good,True,89.88,119.5404,-0.67,-0.7,-0.72
1305628454,Kennys Bookshop & Art Gallery,140.04999999999998,New,Aligned Sellers,92.87,Used - Acceptable,True,92.87,123.5171,-0.34,-0.4,-0.44
1610720229,Amazon,85.97,New,Mometrix Test Preparation,57.78,New,True,57.78,76.84740000000002,-0.33,-0.4,-0.43
1558290907,Amazon,84.67,New,Amazon,62.17,New,False,62.17,82.68610000000002,-0.27,-0.34,-0.38
0314846182,fakeDict,-99.0,something wrong happened,SMART PRICES,149.99,Used - Like New,True,149.99,199.4867,-2.52,-2.36,-2.29
0821869191,Hinoyama#CA,106.33,Used - Good,Books In Demand,49.49,Used - Good,True,49.49,65.8217,-0.53,-0.58,-0.6
013218091X,Carlyle Books Canada,120.69,Used - Very Good,Amazon,105.13,New,False,105.13,139.8229,-0.13,-0.22,-0.26
1107034264,Book Depository CA,85.07,New,RentU,52.54,Used - Good,True,52.54,69.8782,-0.38,-0.44,-0.48
0073386251,Amazon,157.36,New,FranklinMedia,90.0,Used - Acceptable,True,90.0,119.7,-0.43,-0.49,-0.51
1555819338,Amazon,100.8,New,Direction of Culture,47.0,Used - Good,True,47.0,62.51000000000001,-0.53,-0.58,-0.6
0134156412,Second Bind,146.75,Used - Like New,💲Value_Text📚,61.95,Used - Acceptable,True,61.95,82.3935,-0.58,-0.62,-0.64
0134684907,Amazon,197.95,New,grj1234,170.0,Collectible - Like New,True,170.0,226.1,-0.14,-0.23,-0.27
013421742X,Amazon,175.84,New,RockCityBooks,123.48,Used - Acceptable,True,123.48,164.22840000000005,-0.3,-0.37,-0.4
1305093615,fakeDict,-99.0,something wrong happened,zaza42,83.05,Used - Good,True,83.05,110.4565,-1.84,-1.76,-1.71
1285052455,ZK Store,76.49,Used - Very Good,TAP's Treasures,69.94,Used - Good,True,69.94,93.0202,-0.09,-0.18,-0.22
1119060818,Virtual_Books,93.92,New,apex_media,78.92,Used - Good,True,78.92,104.9636,-0.16,-0.24,-0.29
1305968344,Amazon,163.27,New,Perpetual Textbooks,70.51,Used - Acceptable,True,70.51,93.77830000000002,-0.57,-0.61,-0.63
1506387101,Book Depository CA,97.17,New,Amazon,73.85,New,False,73.85,98.2205,-0.24,-0.32,-0.35
0134763297,Amazon,123.17,New,Clearcreek Bookstore,129.2,Used - Good,True,129.2,171.83599999999996,0.05,-0.06,-0.11
1440835802,Amazon,79.27,New,Amazon,55.99,New,False,55.99,74.4667,-0.29,-0.36,-0.4
1108705294,Amazon,74.95,New,Amazon,63.49,New,False,63.49,84.44170000000003,-0.15,-0.24,-0.28
1337119911,fakeDict,-99.0,something wrong happened,Ubee's Used Books,118.0,Used - Good,True,118.0,156.94,-2.19,-2.07,-2.01
1450411223,Amazon,91.95,New,Amazon,67.28,New,False,67.28,89.48240000000001,-0.27,-0.34,-0.38
0134120183,Amazon,199.95,New,AffordablePrice,75.37,Used - Acceptable,True,75.37,100.2421,-0.62,-0.66,-0.68
0190646659,Second Bind,107.65,Used - Like New,Books Kaizen,64.76,Used - Good,True,64.76,86.13080000000002,-0.4,-0.46,-0.49
1285198247,fakeDict,-99.0,something wrong happened,FlippingPages,93.18,Used - Good,True,93.18,123.92940000000002,-1.94,-1.85,-1.8
1107604141,Amazon,201.55,New,Amazon,145.2,New,False,145.2,193.116,-0.28,-0.35,-0.39
0134565622,fakeDict,-99.0,something wrong happened,Amazon,104.69,New,False,104.69,139.23770000000002,-2.06,-1.95,-1.9
1614286906,Prestivo3,177.81,New,Amazon,85.0,New,False,85.0,113.05,-0.52,-0.57,-0.59
1433648253,Book Depository CA,152.91,New,Amazon,56.15,Used - Like New,True,56.15,74.6795,-0.63,-0.67,-0.69
521548233,momox_Shop,68.1,Used - Very Good,Amazon,62.8,New,False,62.8,83.524,-0.08,-0.17,-0.22
1452256829,Book Depository CA,116.45,New,Amazon,82.14,New,False,82.14,109.2462,-0.29,-0.37,-0.4
0134240685,Amazon,260.23,New,FlippingPages,105.93,Used - Good,True,105.93,140.88690000000003,-0.59,-0.63,-0.65
0133810364,ZK Store,121.49,Used - Like New,KLASRUN,184.99,Used - Good,True,184.99,246.0367,0.52,0.37,0.29
1259188124,Second Bind,112.9,New,💲Value_Text📚,67.72,Used - Acceptable,True,67.72,90.0676,-0.4,-0.46,-0.49
0321727517,fakeDict,-99.0,something wrong happened,Half-Price Hank's Books,67.11,Used - Good,True,67.11,89.25630000000002,-1.68,-1.61,-1.58
1285851153,"Livres Francais, Livres d'ailleurs",911.67,New,FranklinMedia,109.96,Used - Acceptable,True,109.96,146.2468,-0.88,-0.89,-0.9
1319056601,Amazon,100.73,New,Amazon,57.81,New,False,57.81,76.88730000000002,-0.43,-0.48,-0.51
1319013376,Just Bookin' Eh,218.95,Used - Very Good,💲Value_Text📚,167.49,Used - Good,True,167.49,222.7617,-0.24,-0.31,-0.35
0190246863,Second Bind,84.99,Used - Like New,apex_media,83.66,Used - Good,True,83.66,111.2678,-0.02,-0.11,-0.16
0310444349,Amazon,68.33,New,Lower-Christian-Prices,57.61,New,True,57.61,76.6213,-0.16,-0.24,-0.28
0521873428,Book Depository CA,84.23,New,Amazon,78.99,New,False,78.99,105.0567,-0.06,-0.16,-0.2
150637672X,Amazon,136.71,New,Booking-it,89.88,Used - Acceptable,True,89.88,119.5404,-0.34,-0.41,-0.44
0321567919,Amazon,199.53,New,shop2000,98.99,Used - Acceptable,True,98.99,131.6567,-0.5,-0.55,-0.58
0393640132,Amazon,159.95,New,Jo Jo's Collections,121.93,New,True,121.93,162.16690000000003,-0.24,-0.31,-0.35
0073513911,Virtual_Books,198.12,New,Amazon,53.03,Used - Acceptable,True,53.03,70.52990000000001,-0.73,-0.76,-0.77
1305860926,Amazon,189.95,New,Bookadia-,95.98,Used - Very Good,True,95.98,127.65340000000002,-0.49,-0.55,-0.57
1133309585,okanagantextbook,105.44,Used - Good,Printed Matter LLC,45.0,Used - Good,True,45.0,59.85,-0.57,-0.62,-0.64
1555816274,Amazon,166.04,New,FlippingPages,69.49,Used - Good,True,69.49,92.4217,-0.58,-0.62,-0.64
0415821096,Amazon,66.68,New,ayvax,51.75,New,True,51.75,68.8275,-0.22,-0.3,-0.34
1305965728,fakeDict,-99.0,something wrong happened,TheGoodDepot,118.64,Used - Good,True,118.64,157.7912,-2.2,-2.08,-2.02
0300082495,Book Depository CA,171.12,New,Jwhaddle,99.82,Used - Good,True,99.82,132.7606,-0.42,-0.48,-0.5
1107179866,Amazon,92.46,New,Half-Price Hank's Books,68.97,Used - Very Good,True,68.97,91.7301,-0.25,-0.33,-0.37
0415786509,Amazon,125.31,New,apex_media,77.49,Used - Acceptable,True,77.49,103.0617,-0.38,-0.44,-0.47
0134701526,University of Toronto Bookstore,210.0,New,Amazon,212.98,New,False,212.98,283.2634,0.01,-0.09,-0.14
0877739404,Amazon,146.52,New,RentU,72.55,Used - Acceptable,True,72.55,96.4915,-0.5,-0.55,-0.58
1498728332,momox_Shop,93.59,Used - Very Good,RentU,54.0,Used - Good,True,54.0,71.82000000000002,-0.42,-0.48,-0.51
0134027094,Amazon,124.99,New,Amazon,85.49,New,False,85.49,113.7017,-0.32,-0.38,-0.42
0130618578,Amazon,185.0,New,bestdealsontheway,99.9,Used - Acceptable,True,99.9,132.86700000000002,-0.46,-0.51,-0.54
0815342144,fakeDict,-99.0,something wrong happened,Amazon,53.28,New,False,53.28,70.86240000000002,-1.54,-1.48,-1.46
1305959426,BLU-NEKO*CA,343.89,Used - Like New,FlippingPages,81.27,Used - Acceptable,True,81.27,108.0891,-0.76,-0.79,-0.8
0205600565,Book Shelf Canada,65.95,Used - Good,booksandblessings,82.99,Used - Acceptable,True,82.99,110.3767,0.26,0.13,0.07
0134162455,Amazon,259.43,New,Eric's Books & More,64.9,Used - Acceptable,True,64.9,86.31700000000002,-0.75,-0.77,-0.79
1133103758,BooksfromCANADA,149.95,Used - Very Good,Bluechipz,55.45,Used - Good,True,55.45,73.7485,-0.63,-0.67,-0.69
1401212824,Labyrinth Oakville Ontario,78.49,New,FlippingPages,64.79,Used - Good,True,64.79,86.17070000000002,-0.17,-0.26,-0.3
0495601284,Books 4U2N joy,126.66,Used - Very Good,SquirtandSlim,109.99,Used - Good,True,109.99,146.2867,-0.13,-0.22,-0.26
032179477X,2nd Read Books,95.54,Used - Good,Buckeye Buyback,149.61,Used - Acceptable,True,149.61,198.98130000000003,0.57,0.41,0.33
0030968356,Kennys Bookshop & Art Gallery,180.59,New,FlippingPages,109.98,Used - Good,True,109.98,146.2734,-0.39,-0.45,-0.48
1285430239,Kennys Bookshop & Art Gallery,154.73999999999995,New,Suntuosa,65.0,Used - Acceptable,True,65.0,86.45,-0.58,-0.62,-0.64
1305961137,Amazon,199.95,New,💲Value_Text📚,62.01,Used - Very Good,True,62.01,82.4733,-0.69,-0.72,-0.74
1305960947,Russell-books,174.38,New,apex_media,68.08,Used - Good,True,68.08,90.5464,-0.61,-0.65,-0.67
0803639198,Amazon,74.52,New,itemspopularsonlineaindemand,52.15,New,True,52.15,69.3595,-0.3,-0.37,-0.41
0134146778,Amazon,291.65,New,Mega Discount Books,65.0,Used - Acceptable,True,65.0,86.45,-0.78,-0.8,-0.81
0321507436,Textbooks for Change,90.9,Used - Good,SavingsAPlenty,69.22,Used - Good,True,69.22,92.0626,-0.24,-0.31,-0.35
0134066588,fakeDict,-99.0,something wrong happened,Tome Dealers,134.14,New,True,134.14,178.40619999999996,-2.35,-2.22,-2.15
1259638138,fakeDict,-99.0,something wrong happened,Books In Demand,92.99,Used - Very Good,True,92.99,123.6767,-1.94,-1.85,-1.8
0890543461,Amazon,145.36,New,Amazon,109.0,New,False,109.0,144.97,-0.25,-0.33,-0.36
0321977068,Hinoyama#CA,317.7000000000001,Used - Very Good,apex_media,103.39,Used - Good,True,103.39,137.5087,-0.67,-0.71,-0.72
3319589865,Book Depository CA,93.16,New,Amazon,60.78,New,False,60.78,80.8374,-0.35,-0.41,-0.45
1133945775,fakeDict,-99.0,something wrong happened,Mega Discount Books,79.92,Used - Acceptable,True,79.92,106.2936,-1.81,-1.73,-1.69
032192553X,BLU-NEKO*CA,225.94,Used - Like New,Clean Earth Books,58.99,Used - Acceptable,True,58.99,78.45670000000001,-0.74,-0.77,-0.78
0393614026,Amazon,238.95,New,Wholesale Textbooks Direct,152.48,Used - Good,True,152.48,202.7984,-0.36,-0.43,-0.46
0134605209,Amazon,165.68,New,Amazon,123.68,Used - Very Good,True,123.68,164.4944,-0.25,-0.33,-0.37
1598848569,Amazon,89.51,New,Perpetual Textbooks,54.77,Used - Very Good,True,54.77,72.84410000000003,-0.39,-0.45,-0.48
1319083439,Amazon,59.37,New,Lucky Wolf,62.58,Used - Acceptable,True,62.58,83.23140000000002,0.05,-0.05,-0.1
1577666127,fakeDict,-99.0,something wrong happened,Amazon,88.57,New,False,88.57,117.7981,-1.89,-1.81,-1.76
0073385395,Amazon,120.73,New,Amazon,123.38,New,False,123.38,164.0954,0.02,-0.08,-0.13
0716601184,book.emporium,1200.05,New,Amazon,854.65,New,False,854.65,1136.6845,-0.29,-0.36,-0.39
0134081498,University of Toronto Bookstore,243.53,New,🕗 24HourTextBooks 🕗,137.77,Used - Acceptable,True,137.77,183.2341,-0.43,-0.49,-0.52
1598570188,Amazon,105.24,New,Grassroots Books - Reno,54.24,Used - Good,True,54.24,72.1392,-0.48,-0.54,-0.56
1429255269,Amazon,239.82,New,apex_media,91.8,Used - Good,True,91.8,122.094,-0.62,-0.66,-0.67
1577666798,fakeDict,-99.0,something wrong happened,Amazon,50.95,New,False,50.95,67.76350000000001,-1.51,-1.46,-1.44
0134039017,Amazon,179.95,New,Noodle Books,95.33,Used - Good,True,95.33,126.7889,-0.47,-0.52,-0.55
155766904X,Amazon,100.8,New,Amazon,70.93,New,False,70.93,94.3369,-0.3,-0.37,-0.4
1119378699,Kelowna Books,94.99,Used - Like New,Amazon,85.16,Used - Like New,True,85.16,113.2628,-0.1,-0.19,-0.24
0077426444,Amazon,103.95,New,Wholesale Textbooks Direct,89.9,Used - Good,True,89.9,119.567,-0.14,-0.22,-0.26
0135166934,Amazon,133.31,New,Amazon,101.28,New,False,101.28,134.7024,-0.24,-0.32,-0.35
1259693554,Virtual_Books,141.58,New,TEXTBookAMAZING,69.0,New,True,69.0,91.77,-0.51,-0.56,-0.59
0205646999,fakeDict,-99.0,something wrong happened,FranklinMedia,41.04,Used - Acceptable,True,41.04,54.58320000000001,-1.41,-1.37,-1.35
0190255234,Amazon,121.95,New,Perpetual Textbooks,81.49,Used - Very Good,True,81.49,108.3817,-0.33,-0.4,-0.43
0826120288,Virtual_Books,72.94,New,FlippingPages,38.51,Used - Acceptable,True,38.51,51.2183,-0.47,-0.52,-0.55
0815345240,Amazon,150.87,New,Amazon,104.62,New,False,104.62,139.14460000000003,-0.31,-0.38,-0.41
1538112582,Book Depository CA,92.77,New,apex_media,58.7,Used - Acceptable,True,58.7,78.07100000000001,-0.37,-0.43,-0.46
0133978001,Cross-Country Canada Booksellers,85.0,Used - Very Good,Sales Leads,53.99,Used - Good,True,53.99,71.8067,-0.36,-0.43,-0.46
1930034652,Book Depository CA,90.93,New,Amazon,61.85,New,False,61.85,82.26050000000002,-0.32,-0.39,-0.42
0134705092,Amazon,155.82,New,RockCityBooks,105.99,New,True,105.99,140.9667,-0.32,-0.39,-0.42
0198830874,Amazon,163.35,New,RentU,118.42,Used - Acceptable,True,118.42,157.4986,-0.28,-0.35,-0.38
1506308279,Textbooks for Change,93.83,Used - Very Good,apex_media,73.46,Used - Very Good,True,73.46,97.7018,-0.22,-0.3,-0.33
1305658000,Hinoyama#CA,391.77,Used - Very Good,apex_media,131.22,Used - Good,True,131.22,174.5226,-0.67,-0.7,-0.72
1285746422,Kennys Bookshop & Art Gallery,109.45,New,KLASRUN,72.94,Used - Very Good,True,72.94,97.0102,-0.33,-0.4,-0.43
1319035299,Amazon,142.49,New,Perpetual Textbooks,89.59,Used - Good,True,89.59,119.1547,-0.37,-0.43,-0.47
0806320753,Amazon,99.62,New,Amazon,75.0,New,False,75.0,99.75,-0.25,-0.32,-0.36
0495105279,Textbooks for Change,84.67,Used - Very Good,apex_media,49.93,Used - Acceptable,True,49.93,66.40690000000001,-0.41,-0.47,-0.5
1627331530,Book Depository CA,72.44,New,Mometrix Test Preparation,51.78,New,True,51.78,68.8674,-0.29,-0.36,-0.39
1506307825,Prime Fulfillment Warehouse,129.87,Used - Good,croe21,52.02,Used - Good,True,52.02,69.18660000000001,-0.6,-0.64,-0.66
1617316261,Amazon,87.05,New,apex_media,58.93,Used - Good,True,58.93,78.3769,-0.32,-0.39,-0.42
1617317659,Amazon,39.7,New,Amazon,48.14,Used - Very Good,True,48.14,64.0262,0.21,0.09,0.03
0538735600,Second Bind,59.24,Used - Like New,apex_media,81.67,Used - Acceptable,True,81.67,108.6211,0.38,0.24,0.17
1305266633,Canada's Best Books,149.99,Used - Good,grace0603,65.79,Used - Acceptable,True,65.79,87.50070000000002,-0.56,-0.61,-0.63
1462530702,Amazon,47.09,New,Amazon,51.95,New,False,51.95,69.0935,0.1,-0.01,-0.06
0393615197,Amazon,146.37,New,Tome Dealers,69.98,Used - Good,True,69.98,93.0734,-0.52,-0.57,-0.59
1319059473,Amazon,130.97,New,FranklinMedia,83.68,Used - Acceptable,True,83.68,111.2944,-0.36,-0.42,-0.46
0073386464,Amazon,86.76,New,apex_media,34.34,Used - Good,True,34.34,45.6722,-0.6,-0.64,-0.66
1598572059,Amazon,83.87,New,apex_media,49.9,Used - Good,True,49.9,66.367,-0.41,-0.46,-0.49
0321843339,Amazon,234.82,New,BuyLow Warehouse LLC,76.97,Used - Acceptable,True,76.97,102.3701,-0.67,-0.7,-0.72
1305093836,Kennys Bookshop & Art Gallery,104.68,New,apex_media,90.1,Used - Acceptable,True,90.1,119.833,-0.14,-0.23,-0.27
0321908600,University of Toronto Bookstore,264.54,New,RockCityBooks,115.34,Used - Acceptable,True,115.34,153.40220000000005,-0.56,-0.61,-0.63
0520274881,Book Depository CA,89.46,New,apex_media,67.68,New,True,67.68,90.01440000000002,-0.24,-0.32,-0.36
1635500958,Book Depository CA,131.92,New,Amazon,99.95,New,False,99.95,132.9335,-0.24,-0.32,-0.36
