288,0201076160,left_only
289,1138557137,left_only
290,0871014475,left_only
291,1610728807,left_only
292,0983141177,left_only
293,0198769865,left_only
294,1401274366,left_only
295,0321616677,left_only
296,1108415199,left_only
297,1401278493,left_only
298,1259660265,left_only
299,0134711750,left_only
300,131911329X,both
301,1337558508,both
302,0134243811,both
303,1305645340,both
304,0073385379,both
305,1930034229,both
306,1628455527,both
307,0521784506,both
308,1305115546,both
309,0887073360,both
310,0310438667,both
311,0134459369,both
312,0310082463,both
313,0521887054,both
314,0393614042,both
315,0073405981,both
316,1138015962,both
317,1401270425,both
318,019973979X,both
319,0134705181,both
320,1107014026,both
321,0321998596,both
322,0134632338,both
323,1603595309,both
324,0899579175,both
325,0321976495,both
326,0133431061,both
327,0073519588,both
328,1496402049,both
329,0078021510,both
330,1337399922,both
331,0134154126,both
332,1305504593,both
333,1524934151,both
334,1305504917,both
335,1483347583,both
336,0134443772,both
337,1511560665,both
338,0133942651,both
339,0321934180,both
340,0738753610,both
341,1319056369,both
342,0899578691,both
343,1450400620,both
344,073872355X,both
345,1119494532,both
346,140124243X,both
347,0387984038,both
348,0205782760,both
349,0190650087,both
350,1442223650,both
351,0321984242,both
352,0073526177,both
353,0321979079,both
354,0134446623,both
355,0134184815,both
356,1305652940,both
357,131910696X,both
358,1496335589,both
359,1496370988,both
360,0578497719,both
361,1305957407,both
362,1305580222,both
363,0691162697,both
364,0814333117,both
365,1305077113,both
366,0321625927,both
367,1260042065,both
368,1337098124,both
369,1946798673,both
370,0226136159,both
371,1259690881,both
372,3319020986,both
373,0134508300,both
374,1260412938,both
375,0321634128,both
376,0899420672,both
377,1441966455,both
378,0134506626,both
379,3319969919,both
380,1259631753,both
381,0306447908,both
382,1464109486,both
383,1943704023,both
384,1285463242,both
385,1284121003,both
386,150631516X,both
387,1464126100,both
388,111874523X,both
389,0073511218,both
390,080395767X,both
391,0826174442,both
392,0134683412,both
393,1387642413,both
394,1119535689,both
395,013446270X,both
396,1305266641,both
397,038795385X,both
398,1337392898,both
399,1305120590,both
400,1138086347,both
401,1572308109,both
402,1441973311,both
403,0134800346,both
404,1108473687,both
405,0134424832,both
406,0393667529,both
407,1524952931,both
408,9283224388,both
409,031043677X,both
410,1284142132,both
411,0691159025,both
412,1462522696,both
413,086718745X,both
414,0134055934,both
415,1464126135,both
416,0996651314,both
417,0805386629,both
418,0470526793,both
419,0135206472,both
420,1430030623,both
421,1522143327,both
422,1617314773,both
423,3319185381,both
424,0471433349,both
425,0323427952,both
426,1433648237,both
427,0321987292,both
428,130558029X,both
429,1319065449,both
430,1285866932,both
431,1337097101,both
432,1433501139,both
433,0812969642,both
434,0134098846,both
435,1319056741,both
436,1449649270,both
437,1319102859,both
438,0674040759,both
439,1337553298,both
440,0521198119,both
441,084235221X,both
442,1464183392,both
443,1108422411,both
444,0702070351,both
445,1111351694,both
446,1312941812,both
447,0321962753,both
448,1305105168,both
449,0134686977,both
450,1591264456,both
451,1462779301,both
452,0134532597,both
453,1319104371,both
454,1610720210,both
455,1337094641,both
456,1414378998,both
457,1319056148,both
458,1429219610,both
459,111142764X,both
460,141299134X,both
461,1502513889,both
462,0134160371,both
463,0134689607,both
464,1319039596,both
465,1430051558,both
466,1259616754,both
467,1319059414,both
468,0134303717,both
469,0899578683,both
470,0716674203,both
471,0691140340,both
472,1108422160,both
473,020539969X,both
474,0323395910,both
475,1133112293,both
476,0321694643,both
477,0133594971,both
478,0078021553,both
479,1461413524,both
480,0134119282,both
481,0073523941,both
482,0815342209,both
483,1450472915,both
484,0310452759,both
485,0534408966,both
486,0310410266,both
487,1107653355,both
488,1259638146,both
489,0078022983,both
490,1337408271,both
491,0321953312,both
492,1732157944,both
493,1891389785,both
494,1544339291,both
495,1319119166,both
496,0134730666,both
497,0980232791,both
498,0135204917,both
499,1464134227,both
500,1450495206,both
501,1119073235,both
502,1285853911,both
503,1462748880,both
504,1429215089,both
505,0131495089,both
506,1609260279,both
507,0971424497,both
508,1118230728,both
509,1337624268,both
510,1598561804,both
511,1305965795,both
512,0078036933,both
513,1640781714,both
514,1305503090,both
515,1462535569,both
516,1319059767,both
517,0134609034,both
518,1133112285,both
519,1609261909,both
520,1305109392,both
521,1619708434,both
522,0134710673,both
523,0134561015,both
524,0321818504,both
525,1482237016,both
526,1118291050,both
527,1936876515,both
528,1319103324,both
529,1337570877,both
530,1483349802,both
531,0873899601,both
532,1464189781,both
533,1319114636,both
534,1118280237,both
535,1259637069,both
536,1628453877,both
537,039366743X,both
538,0470057246,both
539,1305864506,both
540,0199541426,both
541,1506383467,both
542,0133998649,both
543,0134217438,both
544,1506341705,both
545,0877289190,both
546,1133943497,both
547,1305577191,both
548,1107149894,both
549,0805303081,both
550,1598561782,both
551,111944425X,both
552,1259616029,both
553,1305860306,both
554,0880620145,both
555,1118774566,both
556,1259948439,both
557,1555819877,both
558,0803638213,both
559,1586409751,both
560,1603800964,both
561,1284110877,both
562,1305269470,both
563,1591264464,both
564,081534466X,both
565,0792230345,both
566,1535948027,both
567,1319050573,both
568,1108488390,both
569,0321969561,both
570,0415712270,both
571,156577020X,both
572,1259188132,both
573,0312681674,both
574,0134662067,both
575,0134689518,both
576,1401284264,both
577,1610725794,both
578,0134293932,both
579,0134746244,both
580,1305952308,both
581,1610721918,both
582,0471198269,both
583,0205296327,both
584,1605358975,both
585,1119116368,both
586,1605353752,both
587,1305253612,both
588,088707345X,both
589,0134296036,both
590,1444790692,both
591,013708370X,both
592,1118230663,both
593,0134813030,both
594,0134714881,both
595,0134193091,both
596,1319032753,both
597,1947070215,both
598,130596411X,both
599,0078034949,both
600,0134183649,both
601,1619701138,both
602,1259700909,both
603,0393603172,both
604,0470588985,both
605,1305082141,both
606,1305112105,both
607,1450421245,both
608,0134087704,both
609,0470275847,both
610,0963009664,both
611,007802420X,both
612,1305503082,both
613,0134194004,both
614,081534550X,both
615,1319195741,both
616,0134466020,both
617,1405184035,both
618,1133365485,both
619,1138625973,both
620,3319712993,both
621,0323354823,both
622,0190909005,both
623,113312576X,both
624,1133490670,both
625,0134765036,both
626,1496387805,both
627,1450458807,both
628,0801048567,both
629,1430040289,both
630,007179476X,both
631,1107197899,both
632,047141526X,both
633,1285463269,both
634,1337275379,both
635,1259644499,both
636,0134689496,both
637,0078028663,both
638,0205827098,both
639,0134586484,both
640,0310452716,both
641,0936552182,both
642,1259293866,both
643,1469890682,both
644,0134112520,both
645,0134178998,both
646,013144770X,both
647,0134169808,both
648,0134460618,both
649,146413538X,both
650,1305956761,both
651,030021989X,both
652,0809105020,both
653,0495391328,both
654,0134446437,both
655,1305673549,both
656,1133109039,both
657,1305628454,both
658,1610720229,both
659,1558290907,both
660,0314846182,both
661,0821869191,both
662,013218091X,both
663,1107034264,both
664,0073386251,both
665,1555819338,both
666,0134156412,both
667,0134684907,both
668,013421742X,both
669,1305093615,both
670,1285052455,both
671,1119060818,both
672,1305968344,both
673,1506387101,both
674,0134763297,both
675,1440835802,both
676,1108705294,both
677,1337119911,both
678,1450411223,both
679,0134120183,both
680,0190646659,both
681,1285198247,both
682,1107604141,both
683,0134565622,both
684,1614286906,both
685,1433648253,both
686,1285454243,left_only
687,1259705218,left_only
688,0134730682,left_only
689,1305253663,left_only
690,1259837939,left_only
691,140128955X,left_only
692,0078022886,left_only
693,1111351864,left_only
694,1934000361,left_only
695,031040939X,left_only
696,0134159381,left_only
697,1319043526,left_only
698,128412861X,left_only
699,0198813864,left_only
700,126009202X,left_only
701,0133818896,left_only
702,0199753865,left_only
703,0199947333,left_only
704,1319055540,left_only
705,0205803288,left_only
706,0134446526,left_only
707,1259870561,left_only
708,0529100711,left_only
709,110713739X,left_only
710,0393680363,left_only
711,0826194710,left_only
712,1605356182,left_only
713,0134817443,left_only
714,1259584151,left_only
715,1118486897,left_only
716,1284126269,left_only
717,0134583272,left_only
718,1492533505,left_only
719,1433545683,left_only
720,0134080378,left_only
721,1617471682,left_only
722,0716717557,left_only
723,0321962214,left_only
724,1890132608,left_only
725,0134765621,left_only
726,0134807421,left_only
727,1305633814,left_only
728,1319042112,left_only
729,0134135369,left_only
730,0134718534,left_only
731,1337569615,left_only
732,0495391522,left_only
733,0073534315,left_only
734,0078028655,left_only
735,1433615657,left_only
736,153593509X,left_only
737,1118875761,left_only
738,1589484665,left_only
739,0071789251,left_only
740,0134178149,left_only
741,0134463218,left_only
742,965220093X,left_only
743,1600329713,left_only
744,0201002884,left_only
745,1305251059,left_only
746,0134210220,left_only
747,0521592712,left_only
748,0132655977,left_only
749,0134469143,left_only
750,1319010164,left_only
751,9283244923,left_only
752,1337099821,left_only
753,1305580354,left_only
754,0395677653,left_only
755,1590308042,left_only
756,0199949115,left_only
757,1108431380,left_only
758,0310926300,left_only
759,0827603266,left_only
760,0198427107,left_only
761,0892541598,left_only
762,143361359X,left_only
763,0134439023,left_only
764,1337564087,left_only
765,0008293384,left_only
766,0134605179,left_only
767,0891896651,left_only
768,0205787274,left_only
769,1886529108,left_only
770,1464184364,left_only
771,0495110817,left_only
772,0133977226,left_only
773,0321990595,left_only
774,1319133053,left_only
775,0785220704,left_only
776,1118873653,left_only
777,1118711114,left_only
778,0321978277,left_only
779,1305956788,left_only
780,1260165221,left_only
781,0205748767,left_only
782,1496402022,left_only
783,1936221489,left_only
784,0073523909,left_only
785,1492549924,left_only
786,1506383866,left_only
787,1452270007,left_only
788,0134798686,left_only
789,0310523915,left_only
790,1111831610,left_only
791,0078036070,left_only
792,1585106364,left_only
793,1418547026,left_only
794,0470026790,left_only
795,1565771230,left_only
796,1617314242,left_only
797,0134697022,left_only
798,0135206499,left_only
799,1938024303,left_only
800,3319637657,left_only
801,0134597117,left_only
802,0312439636,left_only
803,080248459X,left_only
804,1516700430,left_only
805,1609712056,left_only
806,1516707524,left_only
807,1442216921,left_only
808,1305960068,left_only
809,0134117956,left_only
810,0393062538,left_only
811,1337559466,left_only
812,113864689X,left_only
813,0398092141,left_only
814,1118509315,left_only
815,1138700916,left_only
816,0134112105,left_only
817,1119080703,left_only
818,1259683834,left_only
819,3319524518,left_only
820,0135224624,left_only
821,0763750751,left_only
822,0495558281,left_only
823,1111832773,left_only
824,1285458850,left_only
825,1119492033,left_only
826,1285430093,left_only
827,0190919906,left_only
828,1605358223,left_only
829,1319030653,left_only
830,0134291808,left_only
831,1337111341,left_only
832,0310206200,left_only
833,1605354732,left_only
834,1610729374,left_only
835,1305597621,left_only
836,1483347745,left_only
837,113889124X,left_only
838,0134179021,left_only
839,1462536085,left_only
840,1462531938,left_only
841,1305079256,left_only
842,0134675983,left_only
843,0134683757,left_only
844,0134261925,left_only
845,1430039981,left_only
846,0198427166,left_only
847,1305580346,left_only
848,1628455918,left_only
849,1260153126,left_only
850,0443074410,left_only
851,1465288104,left_only
852,0899577539,left_only
853,0321925149,left_only
854,1627339000,left_only
855,1319047408,left_only
856,1617021970,left_only
857,8482679279,left_only
858,0826172644,left_only
859,1464106649,left_only
860,1260092844,left_only
861,0133994597,left_only
862,0134042433,left_only
863,1412997461,left_only
864,0321762436,left_only
865,1337275344,left_only
866,1316501159,left_only
867,1605352896,left_only
868,1944838279,left_only
869,0801010519,left_only
870,1284077535,left_only
871,0718009916,left_only
872,3319601784,left_only
873,0134217454,left_only
874,1133365442,left_only
875,0134098633,left_only
876,1464108730,left_only
877,1610726928,left_only
878,1497480086,left_only
879,0321769678,left_only
880,1319042570,left_only
881,1605357901,left_only
882,0321997832,left_only
883,1111344388,left_only
884,0205797113,left_only
885,150636165X,left_only
886,0310452694,left_only
887,0321967046,left_only
888,0838915795,left_only
889,0898714540,left_only
890,1464126143,left_only
891,133774333X,left_only
892,0123846544,left_only
893,0134484487,left_only
894,1119073316,left_only
895,0471152315,left_only
896,3318058572,left_only
897,0134392795,left_only
898,0134758587,left_only
899,0393603458,left_only
900,0521548233,left_only
901,0821849743,left_only
902,1492506923,left_only
903,013439495X,left_only
904,1783302577,left_only
905,1118306341,left_only
906,039391903X,left_only
907,1337408336,left_only
908,0691150397,left_only
909,0143424785,left_only
910,0205696384,left_only
911,1259869407,left_only
912,0803660839,left_only
913,0738711640,left_only
914,0134683714,left_only
915,0702052302,left_only
916,0887071554,left_only
917,0190209453,left_only
918,0077600959,left_only
919,0133917908,left_only
920,0134601823,left_only
921,1506337406,left_only
922,080282448X,left_only
923,1544332343,left_only
924,0130339679,left_only
925,1305860918,left_only
926,1111425566,left_only
927,1483379175,left_only
928,1442226625,left_only
929,0077836340,left_only
930,3030128776,left_only
931,0321993756,left_only
932,1610722442,left_only
933,0190275685,left_only
934,0880620501,left_only
935,0134720385,left_only
936,0815341881,left_only
937,1337552518,left_only
938,0199270295,left_only
939,0471401943,left_only
940,111884615X,left_only
941,128573341X,left_only
942,0323295681,left_only
943,128409880X,left_only
944,1628454385,left_only
945,0805853693,left_only
946,0133862380,left_only
947,1452205795,left_only
948,128546012X,left_only
949,0198717342,left_only
950,0199384452,left_only
951,0134168291,left_only
952,013352227X,left_only
953,1462748902,left_only
954,0321984250,left_only
955,1319282369,left_only
956,143360745X,left_only
957,9774168437,left_only
958,1506315550,left_only
959,1118918401,left_only
960,1111567689,left_only
961,1305616693,left_only
962,0073532320,left_only
963,0842368876,left_only
964,0534493394,left_only
965,1492552127,left_only
966,032193492X,left_only
967,1337280429,left_only
968,0135180872,left_only
969,1319034810,left_only
970,0190278579,left_only
971,0199398011,left_only
972,0134469291,left_only
973,156577499X,left_only
974,0321838173,left_only
975,0134878248,left_only
976,1118501896,left_only
977,1337405167,left_only
978,131905949X,left_only
979,0134103971,left_only
980,0134763645,left_only
981,1337404993,left_only
982,0134555430,left_only
983,0134468376,left_only
984,0134387643,left_only
985,1630949396,left_only
986,1118156595,left_only
987,1133952216,left_only
988,1536853585,left_only
989,1305581989,left_only
990,1305093542,left_only
991,1605354716,left_only
992,111142585X,left_only
993,0134240790,left_only
994,0310928230,left_only
995,0470582472,left_only
996,1119049687,left_only
997,0070542341,left_only
998,1305079248,left_only
999,0321989589,left_only
1000,0393937933,left_only
1001,032307779X,left_only
1002,1464108684,left_only
1003,0878939652,left_only
1004,0321978986,left_only
1005,0134082311,left_only
1006,0077349970,left_only
1007,0916883507,left_only
1008,0134748530,left_only
1009,0134558693,left_only
1010,0759119651,left_only
1011,0134604717,left_only
1012,0792283112,left_only
1013,007338447X,left_only
1014,1119405262,left_only
1015,0199827508,left_only
1016,1118291077,left_only
1017,1891389319,left_only
1018,1138692522,left_only
1019,1464187975,left_only
1020,0393622916,left_only
1021,1284104494,left_only
1022,1936221349,left_only
1023,1483306585,left_only
1024,0393935221,left_only
1025,1441979395,left_only
1026,0134494040,left_only
1027,1506380107,left_only
1028,1535935081,left_only
1029,1285858263,left_only
1030,1464183953,left_only
1031,0134756363,left_only
1032,1565639804,left_only
1033,013600380X,left_only
1034,1319079458,left_only
1035,0077862457,left_only
1036,0357020839,left_only
1037,1578193303,left_only
1038,0133978214,left_only
1039,0134080211,left_only
1040,013417805X,left_only
1041,1285464648,left_only
1042,1305652967,left_only
1043,0133844102,left_only
1044,1416033866,left_only
1045,0199663343,left_only
1046,0898713617,left_only
1047,1401223613,left_only
1048,0134646053,left_only
1049,0134553519,left_only
1050,1285737237,left_only
1051,1464114889,left_only
1052,1932613862,left_only
1053,189138936X,left_only
1054,0813800765,left_only
1055,0887071503,left_only
1056,1138188840,left_only
1057,1305581695,left_only
1058,1133109632,left_only
1059,1118721772,left_only
1060,1337685054,left_only
1061,1492544809,left_only
1062,1575060221,left_only
1063,1936523302,left_only
1064,0078023068,left_only
1065,9814635502,left_only
1066,1627339248,left_only
1067,9283244931,left_only
1068,1316624056,left_only
1069,013413804X,left_only
1070,0312148399,left_only
1071,1439837171,left_only
1072,1305071743,left_only
1073,1260151948,left_only
1074,0321762428,left_only
1075,1426735855,left_only
1076,1319103995,left_only
1077,0132685779,left_only
1078,0736083308,left_only
1079,013447869X,left_only
1080,1598567497,left_only
1081,1259277364,left_only
1082,1316623998,left_only
1083,1259544982,left_only
1084,1098582780,left_only
1085,0134757920,left_only
1086,0073525367,left_only
1087,1464138745,left_only
1088,128573856X,left_only
1089,0890516588,left_only
1090,1337559016,left_only
1091,0935702997,left_only
1092,1452257876,left_only
1093,1108404626,left_only
1094,0321811054,left_only
1095,3848006901,left_only
1096,1401294170,left_only
1097,1439868131,left_only
1098,1285052188,left_only
1099,1605357073,left_only
1100,007054235X,left_only
1101,1337616664,left_only
1102,0134454669,left_only
1103,151670021X,left_only
1104,0134115856,left_only
1105,0134442776,left_only
1106,1259545997,left_only
1107,0030105676,left_only
1108,1433648075,left_only
1109,1260152642,left_only
1110,0133895726,left_only
1111,1337094153,left_only
1112,1435453875,left_only
1113,0393630749,left_only
1114,1462533612,left_only
1115,1118457447,left_only
1116,160535290X,left_only
1117,0321928296,left_only
1118,0205933769,left_only
1119,013471122X,left_only
1120,1305657969,left_only
1121,8409078031,left_only
1122,1305094360,left_only
1123,013702875X,left_only
1124,0471043729,left_only
1125,013217863X,left_only
1126,130549962X,left_only
1127,0314612270,left_only
1128,1610727797,left_only
1129,0387955593,left_only
1130,1401260098,left_only
1131,1483365247,left_only
1132,0300194951,left_only
1133,1305578260,left_only
1134,0691164797,left_only
1135,1284101509,left_only
1136,1118907272,left_only
1137,1408882299,left_only
1138,1441995021,left_only
1139,0134767624,left_only
1140,1412959039,left_only
1141,0312644884,left_only
1142,0134678826,left_only
1143,1305577205,left_only
1144,0815344503,left_only
1145,0738743348,left_only
1146,0899421652,left_only
1147,0134746759,left_only
1148,007249302X,left_only
1149,1259398625,left_only
1150,1683440579,left_only
1151,0134089081,left_only
1152,0134394194,left_only
1153,1595250190,left_only
1154,1133604226,left_only
1155,1621590208,left_only
1156,1544305060,left_only
1157,1506330487,left_only
1158,1118396200,left_only
1159,0195332369,left_only
1160,0134179013,left_only
1161,0321811852,left_only
1162,1260085317,left_only
1163,1319113338,left_only
1164,1617312509,left_only
1165,0190644192,left_only
1166,1319059627,left_only
1167,0198427042,left_only
1168,1319058590,left_only
1169,131905854X,left_only
1170,1602005133,left_only
1171,1285869753,left_only
1172,0785225129,left_only
1173,0134119991,left_only
1174,1259307425,left_only
1175,0887071546,left_only
1176,0134767322,left_only
1177,0321978609,left_only
1178,0190851643,left_only
1179,0683006037,left_only
1180,0470179651,left_only
1181,1259682749,left_only
1182,0545016428,left_only
1183,1605356050,left_only
1184,0873067657,left_only
1185,1401289657,left_only
1186,168344020X,left_only
1187,0134170423,left_only
1188,0073402753,left_only
1189,0133878805,left_only
1190,0983141185,left_only
1191,1600320163,left_only
1192,0310598753,left_only
1193,1138018848,left_only
1194,0821847813,left_only
1195,0521864496,left_only
1196,0134434684,left_only
1197,1439839700,left_only
1198,1305652231,left_only
1199,0529100703,left_only
1200,1452256829,both
1201,0134240685,both
1202,0133810364,both
1203,1259188124,both
1204,0321727517,both
1205,1285851153,both
1206,1319056601,both
1207,1319013376,both
1208,0190246863,both
1209,0310444349,both
1210,0521873428,both
1211,150637672X,both
1212,0321567919,both
1213,0393640132,both
1214,0073513911,both
1215,1305860926,both
1216,1133309585,both
1217,1555816274,both
1218,0415821096,both
1219,1305965728,both
1220,0300082495,both
1221,1107179866,both
1222,0415786509,both
1223,0134701526,both
1224,0877739404,both
1225,1498728332,both
1226,0134027094,both
1227,0130618578,both
1228,0815342144,both
1229,1305959426,both
1230,0205600565,both
1231,0134162455,both
1232,1133103758,both
1233,1401212824,both
1234,0495601284,both
1235,032179477X,both
1236,0030968356,both
1237,1285430239,both
1238,1305961137,both
1239,1305960947,both
1240,0803639198,both
1241,0134146778,both
1242,0321507436,both
1243,0134066588,both
1244,1259638138,both
1245,0890543461,both
1246,0321977068,both
1247,3319589865,both
1248,1133945775,both
1249,032192553X,both
1250,0393614026,both
1251,0134605209,both
1252,1598848569,both
1253,1319083439,both
1254,1577666127,both
1255,0073385395,both
1256,0716601184,both
1257,0134081498,both
1258,1598570188,both
1259,1429255269,both
1260,1577666798,both
1261,0134039017,both
1262,155766904X,both
1263,1119378699,both
1264,0077426444,both
1265,0135166934,both
1266,1259693554,both
1267,0205646999,both
1268,0190255234,both
1269,0826120288,both
1270,0815345240,both
1271,1538112582,both
1272,0133978001,both
1273,1930034652,both
1274,0134705092,both
1275,0198830874,both
1276,1506308279,both
1277,1305658000,both
1278,1285746422,both
1279,1319035299,both
1280,0806320753,both
1281,0495105279,both
1282,1627331530,both
1283,1506307825,both
1284,1617316261,both
1285,1617317659,both
1286,0538735600,both
1287,1305266633,both
1288,1462530702,both
1289,0393615197,both
1290,1319059473,both
1291,0073386464,both
1292,1598572059,both
1293,0321843339,both
1294,1305093836,both
1295,0321908600,both
1296,0520274881,both
1297,1635500958,both
1298,0827603290,both
1299,1337280933,both
1300,1933253150,both
1301,1337285048,both
1302,0321916603,both
1303,0415516935,both
1304,1119385024,both
1305,0716761874,both
1306,1305270347,both
1307,0393926370,both
1308,0134068823,both
1309,1111834725,both
1310,0892541466,both
1311,1319047238,both
1312,1937212106,both
1313,1259285278,both
1314,1305109597,both
1315,1337408859,both
1316,1259823989,both
1317,1462121233,both
1318,1259916030,both
1319,0199580316,both
1320,0321969162,both
1321,0521182913,both
1322,0198642261,both
1323,1118344995,both
1324,1496402014,both
1325,0073525324,both
1326,1260179931,both
1327,0534399428,both
1328,1305094506,both
1329,0134767330,both
1330,0134042425,both
1331,1259610233,both
1332,1506329764,both
1333,075863854X,both
1334,125956231X,both
1335,1591413346,both
1336,1337097047,both
1337,0123946263,both
1338,0878932941,both
1339,1133954774,both
1340,1429238607,both
1341,1609710681,both
1342,0393615154,both
1343,1607951789,both
1344,1285195698,both
1345,0321625919,both
1346,0199689458,both
1347,0321878353,both
1348,0137056389,both
1349,1319052347,both
1350,131910097X,both
1351,1316623904,both
1352,111823071X,both
1353,1133630391,both
1354,1886529051,both
1355,0415894727,both
1356,1617116033,both
1357,1259988546,both
1358,1138800139,both
1359,0128143460,both
1360,1891389068,both
1361,1496380460,both
1362,0134179056,both
1363,331931243X,both
1364,0205696759,both
1365,0321987306,both
1366,1506351565,both
1367,0073519677,both
1368,1401277853,both
