ASIN,Seller_canada,priceTotal_canada,Condition_canada,Seller_usa,priceTotal_usa,Condition_usa,is_FBA_usa,lowestPriceFloorusa,US_ConvertedPriceTo_CAD,ProfitFactor,PF_10pctBelow,PF_15pctBelow
1108498027,Amazon,85.73,New,RockCityBooks,55.96,Used - Very Good,True,55.96,74.4268,-0.35,-0.41,-0.45
1565638034,Amazon,75.91,New,Amazon,49.69,Used - Like New,True,49.69,66.0877,-0.35,-0.41,-0.44
0321989171,Second Bind,164.3,Used - Like New,FlippingPages,86.37,Used - Acceptable,True,86.37,114.87210000000002,-0.47,-0.53,-0.55
0534243126,Kennys Bookshop & Art Gallery,109.32,New,Gentilly Books,69.48,Used - Acceptable,True,69.48,92.4084,-0.36,-0.43,-0.46
1401284388,Distant_books,113.37,New,Amazon,112.5,New,False,112.5,149.625,-0.01,-0.11,-0.16
188652923X,University of Toronto Bookstore,105.54,Used - Like New,ZBK Books,82.13,Used - Good,True,82.13,109.2329,-0.22,-0.3,-0.34
1457683032,RockyBooksStore2012,62.03,Used - Very Good,RockCityBooks,69.92,Used - Acceptable,True,69.92,92.9936,0.13,0.01,-0.04
0321976444,Amazon,163.97,New,Growing Knowledge,115.9,Used - Good,True,115.9,154.14700000000005,-0.29,-0.36,-0.4
0800626834,K.G. Books,73.02,Used - Very Good,Superior Familiar Fruits...of Your Labor,43.57,Used - Good,True,43.57,57.9481,-0.4,-0.46,-0.49
0785222405,Book Depository CA,88.73,New,L’sBooks,54.94,Used - Good,True,54.94,73.0702,-0.38,-0.44,-0.47
1720694621,Amazon,85.12,New,Amazon,65.0,New,False,65.0,86.45,-0.24,-0.31,-0.35
1464126119,Textbooks for Change,224.61,Used - Very Good,RockCityBooks,229.94,Used - Good,True,229.94,305.8202,0.02,-0.08,-0.13
1133611095,Canadian School Book Exchange,64.65,Used - Good,SOZOseller,79.89,Used - Good,True,79.89,106.2537,0.24,0.11,0.05
1421407949,momox_Shop,86.08,Used - Very Good,- EasyBooks -,63.27,Used - Good,True,63.27,84.1491,-0.26,-0.34,-0.38
1285740629,Amazon,176.53,Used - Very Good,FlippingPages,113.78,Used - Very Good,True,113.78,151.3274,-0.36,-0.42,-0.45
0393614050,Amazon,177.95,New,BuyLow Warehouse LLC,97.96,Used - Good,True,97.96,130.2868,-0.45,-0.5,-0.53
1483374084,Amazon,108.79,New,Wholesale Textbooks Direct,67.21,Used - Acceptable,True,67.21,89.38929999999998,-0.38,-0.44,-0.47
1319050964,Amazon,206.32,New,💲Value_Text📚,116.3,Used - Good,True,116.3,154.679,-0.44,-0.49,-0.52
0134394690,Hinoyama#CA,383.78,Used - Very Good,Growing Knowledge,146.54,Used - Acceptable,True,146.54,194.8982,-0.62,-0.66,-0.68
1319030513,Amazon,121.04,New,Perpetual Textbooks,85.43,Used - Very Good,True,85.43,113.6219,-0.29,-0.36,-0.4
1412978378,Amazon,89.06,New,FranklinMedia,65.5,Used - Acceptable,True,65.5,87.11500000000002,-0.26,-0.34,-0.37
1412972124,Amazon,135.42,New,Excel Marketing,89.95,Used - Good,True,89.95,119.6335,-0.34,-0.4,-0.44
0323402313,Kennys Bookshop & Art Gallery,102.02,New,Books In Demand,55.1,Used - Good,True,55.1,73.283,-0.46,-0.51,-0.54
1437706967,Amazon,77.99,New,FlippingPages,40.82,Used - Acceptable,True,40.82,54.29060000000001,-0.48,-0.53,-0.56
1630913642,Amazon,102.34,New,Amazon,69.15,New,False,69.15,91.9695,-0.32,-0.39,-0.43
0964837781,fakeDict,-99.0,something wrong happened,P-Books Pro,42.0,Used - Like New,True,42.0,55.86,-1.42,-1.38,-1.36
1610722434,Book Depository CA,91.93,New,Mometrix Test Preparation,57.78,New,True,57.78,76.84740000000002,-0.37,-0.43,-0.47
1846239508,Book Depository CA,94.57,New,Amazon,60.68,New,False,60.68,80.7044,-0.36,-0.42,-0.45
9283224345,Book Depository CA,200.62,New,RentU,106.15,Used - Good,True,106.15,141.17950000000005,-0.47,-0.52,-0.55
1401294200,Amazon,66.43,New,Amazon,44.11,New,False,44.11,58.6663,-0.34,-0.4,-0.44
1305271556,Distant_books,84.85,New,apex_media,75.98,Used - Good,True,75.98,101.0534,-0.1,-0.19,-0.24
1337392685,Amazon,124.95,New,Tome Dealers,109.99,New,True,109.99,146.2867,-0.12,-0.21,-0.25
0393655555,Amazon,120.95,New,Amazon,102.54,New,False,102.54,136.37820000000002,-0.15,-0.24,-0.28
1415871957,Amazon,109.99,New,LifeWay Christian Store,99.99,New,True,99.99,132.9867,-0.09,-0.18,-0.23
0393614034,Kelowna Books,196.44,New,2Fold Supply,90.0,Used - Acceptable,True,90.0,119.7,-0.54,-0.59,-0.61
1481442961,B-Line Books,80.78999999999998,Used - Very Good,JuJu Global,49.03,Used - Good,True,49.03,65.2099,-0.39,-0.45,-0.48
1975107950,Virtual_Books,114.05,New,apex_media,81.7,New,True,81.7,108.66100000000002,-0.28,-0.36,-0.39
1138186872,Amazon,184.3,New,apex_media,99.51,New,True,99.51,132.34830000000002,-0.46,-0.51,-0.54
1442236841,Amazon,102.64,New,💲Value_Text📚,60.9,Used - Acceptable,True,60.9,80.997,-0.41,-0.47,-0.5
1617316202,Amazon,144.48,New,kichoyproductions,85.8,Used - Very Good,True,85.8,114.11399999999999,-0.41,-0.47,-0.5
1506342566,Amazon,108.54,New,Perpetual Textbooks,74.33,Used - Good,True,74.33,98.8589,-0.32,-0.38,-0.42
0357022688,Amazon,150.38,New,AffordablePrice,100.0,Used - Acceptable,True,100.0,133.0,-0.34,-0.4,-0.43
0357020847,Amazon,72.22,New,Amazon,55.95,New,False,55.95,74.41350000000001,-0.23,-0.3,-0.34
0134894987,Amazon,94.7,New,Amazon,63.99,New,False,63.99,85.1067,-0.32,-0.39,-0.43
1305652959,fakeDict,-99.0,something wrong happened,bookscheap46,76.35,Used - Very Good,True,76.35,101.5455,-1.77,-1.69,-1.66
1319056725,Amazon,95.75,New,Amazon,61.97,New,False,61.97,82.4201,-0.35,-0.42,-0.45
1285449428,Textbooks for Change,113.01,Used - Very Good,apex_media,120.74,Used - Good,True,120.74,160.5842,0.07,-0.04,-0.09
1470434938,Ergodebooks Ships from USA,189.0,Used - Like New,Amazon,65.55,New,False,65.55,87.1815,-0.65,-0.69,-0.71
133756415X,Tangible,169.5,New,FranklinMedia,92.35,Used - Acceptable,True,92.35,122.8255,-0.46,-0.51,-0.54
1496344499,Prestivo3,80.77,Used - Very Good,HarrysMill,49.99,Used - Acceptable,True,49.99,66.48670000000001,-0.38,-0.44,-0.47
1284036014,Virtual_Books,111.76,New,🇺🇸USAtlanticStore,70.0,Used - Like New,True,70.0,93.1,-0.37,-0.44,-0.47
0205214827,Amazon,141.65,New,LuxuryMerchandise (Veteran Owned),95.83,Used - Very Good,True,95.83,127.4539,-0.32,-0.39,-0.42
0199557608,Amazon,75.91,New,Amazon,49.83,New,False,49.83,66.2739,-0.34,-0.41,-0.44
0809106132,Amazon,158.92,New,Amazon,110.2,New,False,110.2,146.566,-0.31,-0.38,-0.41
1881133206,monarchy7,196.24,Used - Very Good,FlippingPages,83.66,Used - Acceptable,True,83.66,111.2678,-0.57,-0.62,-0.64
0134293258,Amazon,123.27,New,Amazon,85.32,New,False,85.32,113.4756,-0.31,-0.38,-0.41
0134027264,Amazon,133.31,New,FlippingPages,78.35,Used - Good,True,78.35,104.2055,-0.41,-0.47,-0.5
0134204883,BLU-NEKO*CA,344.74,Used - Like New,Savage Textbooks 📚,129.76,Used - Good,True,129.76,172.5808,-0.62,-0.66,-0.68
0945856644,fakeDict,-99.0,something wrong happened,apex_media,63.67,Used - Good,True,63.67,84.6811,-1.64,-1.58,-1.55
0321926528,Amazon,108.31,New,Bookwelt,74.64,Used - Very Good,True,74.64,99.2712,-0.31,-0.38,-0.41
131905627X,Amazon,80.73,New,Amazon,51.07,New,False,51.07,67.9231,-0.37,-0.43,-0.46
1506307345,Amazon,191.18,New,Amazon,111.82,New,False,111.82,148.7206,-0.42,-0.47,-0.5
1610725069,Book Depository CA,76.43,New,Amazon,48.07,New,False,48.07,63.9331,-0.37,-0.43,-0.47
0124058884,Amazon,106.02,New,Amazon,61.59,New,False,61.59,81.91470000000002,-0.42,-0.48,-0.51
1428357823,Amazon,128.47,New,Royers,69.01,Used - Like New,True,69.01,91.7833,-0.46,-0.52,-0.54
1441999817,momox_Shop,80.61999999999998,Used - Very Good,RentU,53.92,Used - Good,True,53.92,71.7136,-0.33,-0.4,-0.43
1118542967,Amazon,64.58,New,apex_media,59.07,Used - Good,True,59.07,78.5631,-0.09,-0.18,-0.22
1119215587,Amazon,142.51,New,apex_media,97.14,Used - Very Good,True,97.14,129.1962,-0.32,-0.39,-0.42
013429081X,Amazon,162.56,New,FlippingPages,102.65,Used - Good,True,102.65,136.52450000000002,-0.37,-0.43,-0.46
0134806360,Amazon,130.0,New,Best Gr8 Products,110.0,Used - Good,True,110.0,146.3,-0.15,-0.24,-0.28
0415872030,Olivia's Emporium,51.84,Used - Good,Amazon,51.38,New,False,51.38,68.3354,-0.01,-0.11,-0.16
0062663771,Amazon,87.15,New,Amazon,55.74,New,False,55.74,74.1342,-0.36,-0.42,-0.46
0132040344,UrbanInspirations,154.9,New,book_mark,71.0,Used - Very Good,True,71.0,94.43,-0.54,-0.59,-0.61
0815353510,momox_Shop,70.03999999999999,Used - Very Good,Amazon,54.32,New,False,54.32,72.24560000000002,-0.22,-0.3,-0.34
0134893662,Amazon,108.31,New,Amazon,79.97,New,False,79.97,106.3601,-0.26,-0.34,-0.37
1590309359,Amazon,84.42,New,Amazon,64.99,New,False,64.99,86.4367,-0.23,-0.31,-0.35
928322440X,Amazon,193.09,New,The Book Trail,138.05,New,True,138.05,183.6065,-0.29,-0.36,-0.39
1401269028,Amazon,83.96,New,Amazon,67.5,New,False,67.5,89.775,-0.2,-0.28,-0.32
0201076160,fakeDict,-99.0,something wrong happened,The Colorado Page Exchange,84.99,Used - Good,True,84.99,113.0367,-1.86,-1.77,-1.73
1138557137,Niche_Books,103.2,Used - Like New,WholeSale [WH]ero,69.0,New,True,69.0,91.77,-0.33,-0.4,-0.43
0871014475,fakeDict,-99.0,something wrong happened,FlippingPages,35.09,Used - Good,True,35.09,46.66970000000001,-1.35,-1.32,-1.3
1610728807,Amazon,86.41,New,Mometrix Test Preparation,57.78,New,True,57.78,76.84740000000002,-0.33,-0.4,-0.43
0983141177,Amazon,104.76,New,RentU,54.99,Used - Good,True,54.99,73.1367,-0.48,-0.53,-0.55
0198769865,Kennys Bookshop & Art Gallery,103.32,New,Gentilly Books,65.0,Used - Acceptable,True,65.0,86.45,-0.37,-0.43,-0.47
1401274366,Amazon,86.89,New,Amazon,92.69,New,False,92.69,123.2777,0.07,-0.04,-0.09
0321616677,SmartShop Canada,126.5,Used - Good,FinanData Books,97.64,Used - Good,True,97.64,129.8612,-0.23,-0.31,-0.34
1108415199,Amazon,79.95,New,Amazon,61.05,New,False,61.05,81.1965,-0.24,-0.31,-0.35
1401278493,Amazon,67.92,New,TwinLine Shops,89.74,New,True,89.74,119.3542,0.32,0.19,0.12
1259660265,fakeDict,-99.0,something wrong happened,CapBooks,84.99,Used - Good,True,84.99,113.0367,-1.86,-1.77,-1.73
0134711750,Amazon,148.7,New,💲Value_Text📚,112.76,Used - Good,True,112.76,149.97080000000003,-0.24,-0.32,-0.36
131911329X,Book Depository CA,129.11,New,-Book$Run Textbooks-,116.07,Used - Good,False,116.07,154.3731,-0.1,-0.19,-0.24
1337558508,Book Depository CA,153.48,New,apex_media,101.96,Used - Acceptable,True,101.96,135.6068,-0.34,-0.4,-0.44
0134243811,Amazon,185.0,New,Books In Demand,110.89,Used - Acceptable,True,110.89,147.4837,-0.4,-0.46,-0.49
1305645340,Amazon,108.85,New,💲Value_Text📚,74.74,Used - Good,False,74.74,99.4042,-0.31,-0.38,-0.42
0073385379,Distant_books,96.99,Used - Like New,AcceptableBooks,56.62,Used - Acceptable,True,56.62,75.3046,-0.42,-0.47,-0.5
1930034229,Book Depository CA,91.11,New,Lower-Christian-Prices,74.0,New,True,74.0,98.42,-0.19,-0.27,-0.31
1628455527,Book Depository CA,85.64,New,Amazon,66.99,New,False,66.99,89.0967,-0.22,-0.3,-0.34
0521784506,Amazon,74.95,New,FlippingPages,51.13,Used - Good,True,51.13,68.00290000000001,-0.32,-0.39,-0.42
1305115546,Kennys Bookshop & Art Gallery,152.92,New,FlippingPages,59.39,Used - Acceptable,True,59.39,78.98870000000002,-0.61,-0.65,-0.67
0887073360,fakeDict,-99.0,something wrong happened,FlippingPages,45.56,Used - Good,True,45.56,60.594800000000006,-1.46,-1.41,-1.39
0310438667,Foster House Books,69.95,Used - Good,Lower-Christian-Prices,56.73,New,True,56.73,75.4509,-0.19,-0.27,-0.31
0134459369,Amazon,84.15,New,FlippingPages,40.94,Used - Good,True,40.94,54.4502,-0.51,-0.56,-0.59
0310082463,Amazon,153.29,New,Lamantra,103.74,Used - Good,True,103.74,137.9742,-0.32,-0.39,-0.42
0521887054,Amazon,79.95,New,SuperExpressDeals,64.33,New,False,64.33,85.55890000000002,-0.2,-0.28,-0.32
0393614042,fakeDict,-99.0,something wrong happened,Spot Light Media,95.74,Used - Acceptable,True,95.74,127.3342,-1.97,-1.87,-1.82
0073405981,Amazon,145.48,New,CpsMerchandise,54.95,Used - Acceptable,True,54.95,73.0835,-0.62,-0.66,-0.68
1138015962,Kennys Bookshop & Art Gallery,137.20999999999998,New,Books In Demand,64.98,Used - Acceptable,True,64.98,86.42340000000002,-0.53,-0.57,-0.6
1401270425,Amazon,100.39,New,Amazon,73.6,New,False,73.6,97.888,-0.27,-0.34,-0.38
019973979X,Neska Booklist,69.41,Used - Very Good,FlippingPages,49.8,Used - Good,True,49.8,66.234,-0.28,-0.35,-0.39
0134705181,GTATEXTBOOKS (GREATER TORONTO AREA),206.93,Used - Very Good,🎓 Graduation Station,123.55,Used - Good,True,123.55,164.3215,-0.4,-0.46,-0.49
1107014026,Amazon,79.95,New,FlippingPages,44.35,Used - Good,True,44.35,58.9855,-0.45,-0.5,-0.53
0321998596,Amazon,175.87,New,FlippingPages,43.36,Used - Acceptable,True,43.36,57.66880000000001,-0.75,-0.78,-0.79
0134632338,Amazon,158.61,New,RentU,103.99,Used - Good,True,103.99,138.3067,-0.34,-0.41,-0.44
1603595309,Book Depository CA,84.93,New,BookBusterz,59.49,Used - Like New,True,59.49,79.1217,-0.3,-0.37,-0.4
0899579175,Book Depository CA,99.54,New,apex_media,65.82,Used - Good,True,65.82,87.5406,-0.34,-0.4,-0.44
0321976495,Super Deals Canada,138.31,Used - Very Good,apex_media,54.65,Used - Acceptable,True,54.65,72.6845,-0.6,-0.64,-0.66
0133431061,UrbanInspirations,100.62,New,Schex Solutions,44.99,Used - Good,True,44.99,59.83670000000001,-0.55,-0.6,-0.62
0073519588,Amazon,163.95,New,City of Tree Textbook,58.65,Used - Acceptable,True,58.65,78.00450000000002,-0.64,-0.68,-0.7
1496402049,Amazon,78.83,New,Amazon,52.27,New,False,52.27,69.51910000000001,-0.34,-0.4,-0.44
0078021510,UrbanInspirations,175.1,New,a_team🅱ooks,36.26,Used - Good,False,36.26,48.2258,-0.79,-0.81,-0.82
1337399922,Book Depository CA,165.32,New,4U Books and More,95.26,Used - Good,True,95.26,126.69580000000002,-0.42,-0.48,-0.51
0134154126,Amazon,209.73,New,TextbookDrop,104.99,Used - Good,True,104.99,139.6367,-0.5,-0.55,-0.57
1305504593,Virtual_Books,89.67,New,ST MEDIA,94.94,Used - Good,True,94.94,126.2702,0.06,-0.05,-0.1
1524934151,Amazon,88.42,New,Green Earth Media,67.62,Used - Good,True,67.62,89.93460000000002,-0.24,-0.31,-0.35
1305504917,JGL,86.44,Used - Very Good,RockCityBooks,95.96,Used - Acceptable,True,95.96,127.6268,0.11,-0.0,-0.06
1483347583,fakeDict,-99.0,something wrong happened,The Book Dock,43.53,Used - Good,True,43.53,57.89490000000001,-1.44,-1.4,-1.37
0134443772,Amazon,99.99,New,Crestwood Sales,68.61,Used - Good,True,68.61,91.2513,-0.31,-0.38,-0.42
1511560665,fakeDict,-99.0,something wrong happened,Amazon,50.06,New,False,50.06,66.5798,-1.51,-1.46,-1.43
0133942651,Mountain Goats Books and Gifts,149.99,Used - Very Good,smartyathene,110.93,Used - Acceptable,True,110.93,147.5369,-0.26,-0.33,-0.37
0321934180,Amazon,199.0,New,RockCityBooks,90.76,Used - Acceptable,True,90.76,120.71080000000002,-0.54,-0.59,-0.61
0738753610,Amazon,81.78,New,Amazon,53.75,New,False,53.75,71.4875,-0.34,-0.41,-0.44
1319056369,Amazon,108.5,New,Amazon,70.04,New,False,70.04,93.1532,-0.35,-0.42,-0.45
0899578691,Amazon,115.39,New,Amazon,76.43,New,False,76.43,101.6519,-0.34,-0.4,-0.44
1450400620,Amazon,87.65,New,FlippingPages,57.85,Used - Good,True,57.85,76.9405,-0.34,-0.41,-0.44
073872355X,Book Depository CA,81.86,New,Amazon,58.88,New,False,58.88,78.3104,-0.28,-0.35,-0.39
1119494532,fakeDict,-99.0,something wrong happened,Amazon,148.09,New,False,148.09,196.95970000000003,-2.5,-2.35,-2.27
140124243X,Amazon,92.4,New,Amazon,60.0,New,False,60.0,79.80000000000003,-0.35,-0.42,-0.45
0387984038,Amazon,78.79,New,ayvax,50.42,New,True,50.42,67.05860000000001,-0.36,-0.42,-0.46
0205782760,Canada's Best Books,129.99,Used - Good,FlippingPages,71.88,Used - Good,True,71.88,95.6004,-0.45,-0.5,-0.53
0190650087,Amazon,74.2,New,Amazon,61.95,New,False,61.95,82.3935,-0.17,-0.25,-0.29
1442223650,Books 4 All The World,80.0,Used - Good,Amazon,78.3,New,False,78.3,104.139,-0.02,-0.12,-0.17
0321984242,Amazon,240.45,New,-Book$Run Textbooks-,96.55,Used - Acceptable,False,96.55,128.4115,-0.6,-0.64,-0.66
0073526177,Virtual_Books,112.47,New,Books In Demand,62.99,Used - Good,True,62.99,83.7767,-0.44,-0.5,-0.52
0321979079,CDN Media & More,159.99,Used - Very Good,FlippingPages,47.01,Used - Good,True,47.01,62.5233,-0.71,-0.74,-0.75
0134446623,Amazon,161.26,New,Jenson Books Inc,52.48,Used - Acceptable,True,52.48,69.7984,-0.67,-0.71,-0.72
0134184815,fakeDict,-99.0,something wrong happened,Peedge Picks,109.99,Used - Good,True,109.99,146.2867,-2.11,-2.0,-1.94
1305652940,Distant_books,65.78,Used - Like New,Half-Price Hank's Books,64.17,Used - Very Good,True,64.17,85.3461,-0.02,-0.12,-0.17
131910696X,Book Depository CA,75.23,New,💲Value_Text📚,74.03,Used - Good,True,74.03,98.4599,-0.02,-0.11,-0.16
1496335589,Amazon,170.52,New,Tome Dealers,99.98,Used - Good,True,99.98,132.97340000000003,-0.41,-0.47,-0.5
1496370988,Virtual_Books,192.85,Used - Like New,itemspopularsonlineaindemand,154.99,New,True,154.99,206.1367,-0.2,-0.28,-0.32
0578497719,Amazon,162.37,New,Amazon,90.01,New,False,90.01,119.71330000000002,-0.45,-0.5,-0.53
1305957407,Amazon,188.05,New,apex_media,148.05,Used - Acceptable,True,148.05,196.9065,-0.21,-0.29,-0.33
1305580222,Virtual_Books,91.89,New,RockCityBooks,84.14,Used - Acceptable,True,84.14,111.9062,-0.08,-0.18,-0.22
0691162697,Book Depository CA,102.4,New,Mugenn,70.0,Used - Like New,True,70.0,93.1,-0.32,-0.38,-0.42
0814333117,Amazon,77.28,New,FlippingPages,85.5,Used - Good,True,85.5,113.715,0.11,-0.0,-0.06
1305077113,Tangible,154.5,New,JESTR,70.77,Used - Very Good,True,70.77,94.1241,-0.54,-0.59,-0.61
0321625927,Mountain Goats Books and Gifts,126.99,Used - Good,SmartStudy,93.99,Used - Good,True,93.99,125.0067,-0.26,-0.33,-0.37
1260042065,Amazon,133.78,New,eCampus_,96.53,Used - Good,True,96.53,128.38490000000002,-0.28,-0.35,-0.39
1337098124,BLU-NEKO*CA,159.04,Used - Like New,apex_media,83.44,Used - Good,True,83.44,110.9752,-0.48,-0.53,-0.55
1946798673,Amazon,91.6,New,Amazon,65.73,New,False,65.73,87.4209,-0.28,-0.35,-0.39
0226136159,Book Depository CA,75.9,New,Osborn Limited,55.45,Used - Good,True,55.45,73.7485,-0.27,-0.34,-0.38
1259690881,Amazon,62.98,New,FlippingPages,54.8,Used - Good,True,54.8,72.884,-0.13,-0.22,-0.26
3319020986,Book Depository CA,77.88,New,FlippingPages,43.85,Used - Good,True,43.85,58.3205,-0.44,-0.49,-0.52
0134508300,Amazon,198.13,New,DiscountFinds,74.48,Used - Acceptable,True,74.48,99.0584,-0.62,-0.66,-0.68
1260412938,Amazon,175.24,New,-Book$Run Textbooks-,74.66,Used - Good,False,74.66,99.2978,-0.57,-0.62,-0.64
0321634128,Second Bind,56.15,Used - Like New,💲Value_Text📚,57.25,Used - Good,True,57.25,76.1425,0.02,-0.08,-0.13
0899420672,Amazon,117.31,New,For a Greater Good,82.19,Used - Good,True,82.19,109.3127,-0.3,-0.37,-0.4
1441966455,Amazon,97.39,New,RentU,58.65,Used - Good,True,58.65,78.00450000000002,-0.4,-0.46,-0.49
0134506626,Book Daddy,123.99,Used - Very Good,Tome Dealers,94.97,Used - Good,True,94.97,126.3101,-0.23,-0.31,-0.35
3319969919,Amazon,86.6,New,Amazon,70.48,New,False,70.48,93.7384,-0.19,-0.27,-0.31
1259631753,Amazon,341.19,New,*Smart Student*,110.35,New,True,110.35,146.7655,-0.68,-0.71,-0.73
0306447908,CharlesBytes,102.0,Used - Very Good,"Viva Books, Inc.",78.88,Used - Good,True,78.88,104.9104,-0.23,-0.3,-0.34
1464109486,Second Bind,184.9,Used - Like New,Good Book Creations,102.0,Used - Good,True,102.0,135.66,-0.45,-0.5,-0.53
1943704023,UrbanInspirations,141.49,New,IrishHustle,65.0,Used - Very Good,True,65.0,86.45,-0.54,-0.59,-0.61
1285463242,TextbooksMarket,104.99,Used - Good,SuperExpressDeals,94.05,New,False,94.05,125.0865,-0.1,-0.19,-0.24
1284121003,Virtual_Books,94.44,New,itemspopularsonlineaindemand,59.6,New,True,59.6,79.268,-0.37,-0.43,-0.46
150631516X,fakeDict,-99.0,something wrong happened,RockCityBooks,83.13,Used - Good,True,83.13,110.5629,-1.84,-1.76,-1.71
1464126100,Second Bind,270.23,Used - Like New,ST MEDIA,83.15,Used - Acceptable,True,83.15,110.58950000000002,-0.69,-0.72,-0.74
111874523X,TextbooksMarket,69.99,Used - Good,Momma's Media,74.96,Used - Good,True,74.96,99.6968,0.07,-0.04,-0.09
0073511218,fakeDict,-99.0,something wrong happened,M&S Pure Brands,69.35,Used - Good,True,69.35,92.2355,-1.7,-1.63,-1.6
080395767X,BLU-NEKO*CA,88.67,Used - Good,BooksKHS,64.99,Used - Good,True,64.99,86.4367,-0.27,-0.34,-0.38
0826174442,Niche_Books,61.3,Used - Like New,itemspopularsonlineaindemand,42.72,New,True,42.72,56.8176,-0.3,-0.37,-0.41
0134683412,Amazon,236.41,New,ICTBooks,144.99,Used - Good,True,144.99,192.83670000000004,-0.39,-0.45,-0.48
1387642413,Book Depository CA,97.97,New,Amazon,71.96,New,False,71.96,95.7068,-0.27,-0.34,-0.38
1119535689,Amazon,129.59,New,Amazon,101.52,New,False,101.52,135.0216,-0.22,-0.29,-0.33
013446270X,Amazon,256.21,New,Open Range Media,96.64,Used - Good,True,96.64,128.5312,-0.62,-0.66,-0.68
1305266641,fakeDict,-99.0,something wrong happened,apex_media,101.69,Used - Acceptable,True,101.69,135.2477,-2.03,-1.92,-1.87
038795385X,Amazon,78.15,New,itemspopularsonlineaindemand,51.32,New,True,51.32,68.2556,-0.34,-0.41,-0.44
1337392898,Book Depository CA,177.2,New,💲Value_Text📚,99.99,Used - Good,False,99.99,132.9867,-0.44,-0.49,-0.52
1305120590,Kennys Bookshop & Art Gallery,124.87,New,Savage Textbooks 📚,74.91,Used - Good,True,74.91,99.6303,-0.4,-0.46,-0.49
1138086347,Amazon,69.06,New,Island Media Store,60.0,Used - Very Good,True,60.0,79.80000000000003,-0.13,-0.22,-0.26
1572308109,Amazon,65.89,New,Odd Bookworm,53.9,Used - Very Good,True,53.9,71.687,-0.18,-0.26,-0.3
1441973311,Kennys Bookshop & Art Gallery,107.43,New,AMZ Books,52.63,Used - Very Good,True,52.63,69.9979,-0.51,-0.56,-0.58
0134800346,Book Depository CA,150.34,New,Amazon,85.32,New,False,85.32,113.4756,-0.43,-0.49,-0.52
1108473687,Amazon,91.95,New,Amazon,65.19,New,False,65.19,86.70270000000002,-0.29,-0.36,-0.4
0134424832,Amazon,83.31,New,-Book$Run Textbooks-,48.15,Used - Good,False,48.15,64.0395,-0.42,-0.48,-0.51
0393667529,BLU-NEKO*CA,145.34,Used - Like New,Quick-Easy,114.24,Used - Acceptable,True,114.24,151.9392,-0.21,-0.29,-0.33
1524952931,Amazon,79.68,New,Amazon,57.0,New,False,57.0,75.81,-0.28,-0.36,-0.39
9283224388,Amazon,187.03,New,Amazon,137.42,New,False,137.42,182.7686,-0.27,-0.34,-0.38
031043677X,Amazon,88.66,New,Amazon,58.75,New,False,58.75,78.1375,-0.34,-0.4,-0.44
1284142132,Book Depository CA,173.32,New,itemspopularsonlineaindemand,77.2,New,True,77.2,102.67600000000002,-0.55,-0.6,-0.62
0691159025,Book Depository CA,149.84,New,FranklinMedia,93.84,Used - Acceptable,True,93.84,124.8072,-0.37,-0.44,-0.47
1462522696,Amazon,78.18,New,Amazon,50.0,New,False,50.0,66.5,-0.36,-0.42,-0.46
086718745X,Book Depository CA,97.09,New,Amazon,61.13,New,False,61.13,81.30290000000002,-0.37,-0.43,-0.46
0134055934,ZK Store,136.49,Used - Very Good,Half-Price Hank's Books,96.17,Used - Like New,True,96.17,127.9061,-0.3,-0.37,-0.4
1464126135,Desert Penguins,145.99,Used - Good,Tome Dealers,129.25,Used - Like New,True,129.25,171.9025,-0.11,-0.2,-0.25
0996651314,Amazon,70.42,New,Amazon,59.95,New,False,59.95,79.7335,-0.15,-0.23,-0.28
0805386629,Russell-books,229.78,New,Super Fast Super Reliable,70.91,Used - Acceptable,True,70.91,94.3103,-0.69,-0.72,-0.74
0470526793,Book Depository CA,110.25,New,Amazon,82.17,New,False,82.17,109.2861,-0.25,-0.33,-0.37
0135206472,Amazon,108.31,New,Amazon,76.13,New,False,76.13,101.2529,-0.3,-0.37,-0.4
1430030623,Amazon,199.19,New,LifeWay Christian Store,149.99,New,True,149.99,199.4867,-0.25,-0.32,-0.36
1522143327,fakeDict,-99.0,something wrong happened,Amazon,155.0,New,False,155.0,206.15,-2.57,-2.41,-2.33
1617314773,Amazon,105.05,New,FranklinMedia,67.41,Used - Acceptable,True,67.41,89.6553,-0.36,-0.42,-0.45
3319185381,Distant_books,80.75,Used - Like New,itemspopularsonlineaindemand,49.24,New,True,49.24,65.48920000000001,-0.39,-0.45,-0.48
0471433349,5_STAR *****,99.9,Used - Good,shop2000,108.2,Used - Good,True,108.2,143.906,0.08,-0.03,-0.08
0323427952,Amazon,115.0,New,MediaAlternativesDotOrg,66.5,Used - Very Good,True,66.5,88.44500000000002,-0.42,-0.48,-0.51
1433648237,Amazon,115.83,New,Amazon,63.34,New,False,63.34,84.24220000000003,-0.45,-0.51,-0.54
0321987292,Amazon,203.95,New,Perpetual Textbooks,57.98,Used - Acceptable,True,57.98,77.1134,-0.72,-0.74,-0.76
130558029X,epic exports,89.77,Used - Good,"Book Monkey, Inc.",49.0,Used - Good,True,49.0,65.17,-0.45,-0.51,-0.54
1319065449,Distant_books,99.31,Used - Like New,Tome Dealers,93.76,Used - Good,True,93.76,124.70080000000002,-0.06,-0.15,-0.2
