0190618353,Amazon,219.95,New,Spot Light Media,141.83,Used - Acceptable,True,141.83,188.63390000000004,-0.36,-0.42,-0.45
130595677X,Book Depository CA,73.72,New,FranklinMedia,62.85,Used - Good,True,62.85,83.5905,-0.15,-0.23,-0.28
0321804414,BLU-NEKO*CA,396.49,Used - Like New,KylePNW,86.86,Used - Acceptable,True,86.86,115.52380000000001,-0.78,-0.8,-0.81
1506358454,Book Depository CA,118.99,New,apex_media,93.12,New,True,93.12,123.84960000000001,-0.22,-0.3,-0.33
160971699X,Amazon,99.97,New,Mometrix Test Preparation,66.84,New,True,66.84,88.89720000000001,-0.33,-0.4,-0.43
1259870227,BLU-NEKO*CA,163.73,Used - Like New,Unleash-Inc,98.32,New,True,98.32,130.7656,-0.4,-0.46,-0.49
3319134663,Amazon,94.49,New,apex_media,60.56,Used - Acceptable,True,60.56,80.54480000000001,-0.36,-0.42,-0.46
0132931281,NicPit,149.91,Used - Good,apex_media,94.08,Used - Good,True,94.08,125.1264,-0.37,-0.44,-0.47
1305657861,Amazon,199.95,New,Deal Dreamin',83.89,Used - Very Good,True,83.89,111.5737,-0.58,-0.62,-0.64
0806320761,Amazon,99.62,New,Amazon,75.0,New,False,75.0,99.75,-0.25,-0.32,-0.36
1435469569,fakeDict,-99,something wrong happened,Fifty Nifty Deals,46.83,Used - Good,True,46.83,62.2839,-1.47,-1.43,-1.4
0073532371,Distant_books,177.55,New,NovelBox,49.99,Used - Acceptable,True,49.99,66.48670000000001,-0.72,-0.75,-0.76
0132342987,Geeky Beaver Canada,44.82,Used - Good,Crestwood Sales,60.0,Used - Good,True,60.0,79.80000000000001,0.34,0.2,0.14
1319008372,Amazon,155.04,New,Momma's Media,44.98,Used - Good,True,44.98,59.8234,-0.71,-0.74,-0.75
1464187967,Amazon,240.53,New,Cheaper College  Books,118.98,Used - Good,False,118.98,158.2434,-0.51,-0.55,-0.58
0137152043,Amazon,120.29,New,Jenson Books Inc,65.09,Used - Good,True,65.09,86.56970000000001,-0.46,-0.51,-0.54
1284152456,Book Depository CA,104.97,New,Half-Price Hank's Books,69.77,Used - Very Good,True,69.77,92.7941,-0.34,-0.4,-0.44
1506308104,Book Depository CA,96.85,New,Collectiblecounty,35.99,Used - Very Good,True,35.99,47.86670000000001,-0.63,-0.67,-0.68
1259823997,BLU-NEKO*CA,328.87,Used - Like New,Tome Dealers,105.65,Used - Acceptable,True,105.65,140.51450000000003,-0.68,-0.71,-0.73
1119340578,Amazon,180.95,New,Green Book Savers,164.97,Used - Good,True,164.97,219.4101,-0.09,-0.18,-0.23
0878936025,Amazon,199.7,New,PRO_Everything,139.99,Used - Like New,True,139.99,186.18670000000003,-0.3,-0.37,-0.4
0321814630,Amazon,226.73,New,eCampus_,90.18,Used - Good,True,90.18,119.93940000000002,-0.6,-0.64,-0.66
0199754039,Amazon,82.95,New,Amazon,79.6,New,False,79.6,105.868,-0.04,-0.14,-0.18
1319088708,Caper Books,104.49000000000001,Used - Very Good,Amazon,74.99,New,False,74.99,99.7367,-0.28,-0.35,-0.39
0323073557,Prestivo3,339.12,New,itemspopularsonlineaindemand,248.94,New,True,248.94,331.09020000000004,-0.27,-0.34,-0.38
0134161149,Amazon,219.72,New,apex_media,136.47,Used - Acceptable,True,136.47,181.5051,-0.38,-0.44,-0.47
1319089712,Amazon,148.73,New,Perpetual Textbooks,46.97,Used - Very Good,True,46.97,62.4701,-0.68,-0.72,-0.73
0716798972,BLU-NEKO*CA,132.14,Used - Good,FlippingPages,59.43,Used - Good,True,59.43,79.0419,-0.55,-0.6,-0.62
0809140667,Amazon,107.95,New,Books In Demand,67.69,Used - Good,True,67.69,90.0277,-0.37,-0.44,-0.47
1107016657,Amazon,91.95,New,RentU,58.94,Used - Good,True,58.94,78.39020000000001,-0.36,-0.42,-0.46
1412979471,Amazon,114.94,New,FlippingPages,71.14,Used - Good,True,71.14,94.6162,-0.38,-0.44,-0.47
0134497171,Amazon,248.67,New,Books In Demand,117.84,Used - Acceptable,True,117.84,156.7272,-0.53,-0.57,-0.6
145226094X,Amazon,67.81,New,Amazon,52.98,New,False,52.98,70.4634,-0.22,-0.3,-0.34
1506315135,Amazon,108.66,New,bookscheap46,78.32,Used - Acceptable,True,78.32,104.1656,-0.28,-0.35,-0.39
148337873X,Amazon,125.95,New,RentU,71.01,Used - Good,True,71.01,94.44330000000001,-0.44,-0.49,-0.52
1498777805,Amazon,41.93,New,Amazon,82.2,New,False,82.2,109.32600000000001,0.96,0.76,0.67
1609189752,Textbooks for Change,67.03,Used - Good,Amazon,67.47,New,False,67.47,89.7351,0.01,-0.09,-0.14
0195396154,Amazon,152.47,New,Amazon,65.43,New,False,65.43,87.02190000000002,-0.57,-0.61,-0.64
1260041794,Amazon,138.43,New,Perpetual Textbooks,123.95,New,True,123.95,164.85350000000003,-0.1,-0.19,-0.24
0134656563,fakeDict,-99,something wrong happened,Amazon,72.17,New,False,72.17,95.98610000000001,-1.73,-1.66,-1.62
1305080467,Distant_books,105.23,New,apex_media,70.78,Used - Good,True,70.78,94.1374,-0.33,-0.39,-0.43
0134145933,fakeDict,-99,something wrong happened,apex_media,139.7,New,True,139.7,185.801,-2.41,-2.27,-2.2
0134243064,Amazon,104.0,New,FlippingPages,66.31,Used - Good,True,66.31,88.1923,-0.36,-0.43,-0.46
0133311619,Amazon,230.41,New,FlippingPages,112.37,Used - Good,True,112.37,149.4521,-0.51,-0.56,-0.59
162980018X,fakeDict,-99,something wrong happened,Perpetual Textbooks,73.94,Used - Very Good,True,73.94,98.3402,-1.75,-1.67,-1.63
0321989392,Amazon,203.95,New,Perpetual Textbooks,55.89,Used - Acceptable,True,55.89,74.33370000000001,-0.73,-0.75,-0.77
1610728521,Book Depository CA,108.32,New,Amazon,74.24,New,False,74.24,98.7392,-0.31,-0.38,-0.42
0134860225,textbooks canada,80.78999999999999,New,collegebook4u,50.0,Used - Like New,True,50.0,66.5,-0.38,-0.44,-0.47
0134858514,Amazon,199.95,New,Beanie Books,159.99,Used - Very Good,True,159.99,212.78670000000002,-0.2,-0.28,-0.32
1558291806,Christian Resources Canada,86.58999999999999,New,Amazon,94.0,New,False,94.0,125.02000000000001,0.09,-0.02,-0.08
160032973X,fakeDict,-99,something wrong happened,apex_media,94.69,Used - Good,True,94.69,125.9377,-1.96,-1.86,-1.81
0840058012,Hinoyama#CA,250.47,Used - Good,Foxton Co.,139.43,Used - Very Good,True,139.43,185.44190000000003,-0.44,-0.5,-0.53
1319058256,Amazon,122.93,New,Perpetual Textbooks,74.35,Used - Acceptable,True,74.35,98.8855,-0.4,-0.46,-0.49
1118324560,Amazon,169.26,New,QualityDiscounts402,155.0,Used - Good,True,155.0,206.15,-0.08,-0.18,-0.22
1337275360,Amazon,170.07,New,-Book$Run Textbooks-,99.7,Used - Good,False,99.7,132.601,-0.41,-0.47,-0.5
0876298226,Amazon,94.0,New,Amazon,73.45,New,False,73.45,97.6885,-0.22,-0.3,-0.34
1133311180,Goodwill Store 2024,45.5,Used - Good,Crestwood Sales,40.0,Used - Good,True,40.0,53.2,-0.12,-0.21,-0.25
1305071735,fakeDict,-99,something wrong happened,book_mark,88.0,Used - Good,True,88.0,117.04,-1.89,-1.8,-1.76
1412979625,Prestivo3,107.94,New,apex_media,44.69,Used - Good,True,44.69,59.4377,-0.59,-0.63,-0.65
0073386456,fakeDict,-99,something wrong happened,SolusSeller,44.33,Used - Good,True,44.33,58.9589,-1.45,-1.4,-1.38
1118581784,Amazon,110.9,New,Amazon,123.01,New,False,123.01,163.60330000000002,0.11,-0.0,-0.06
1461478669,Amazon,60.08,New,itemspopularsonlineaindemand,51.72,New,True,51.72,68.7876,-0.14,-0.23,-0.27
1849736707,Second Bind,122.07,Used - Like New,Stella's Place,95.99,Used - Good,True,95.99,127.6667,-0.21,-0.29,-0.33
0393631796,Amazon,195.95,New,💲Value_Text📚,84.12,Used - Very Good,True,84.12,111.87960000000001,-0.57,-0.61,-0.64
039363180X,Amazon,139.95,New,Shopvintage Store,67.94,Used - Good,True,67.94,90.3602,-0.51,-0.56,-0.59
1680312383,Amazon,91.92,New,FranklinMedia,56.98,Used - Acceptable,True,56.98,75.7834,-0.38,-0.44,-0.47
130510790X,Mountain Goats Books and Gifts,129.99,Used - Good,🕗 24HourTextBooks 🕗,54.44,Used - Acceptable,True,54.44,72.40520000000001,-0.58,-0.62,-0.64
013439710X,Amazon,166.22,New,Amazon,118.48,New,False,118.48,157.57840000000002,-0.29,-0.36,-0.39
0321643755,TextbooksMarket,122.99,Used - Good,Perpetual Textbooks,72.74,Used - Acceptable,True,72.74,96.74419999999999,-0.41,-0.47,-0.5
1138052167,Amazon,149.81,New,Amazon,140.6,New,False,140.6,186.998,-0.06,-0.16,-0.2
1119343739,Amazon,158.88,New,pefki books,169.99,Used - Like New,True,169.99,226.08670000000004,0.07,-0.04,-0.09
1118531779,Feds Used Books,100.64,Used - Very Good,FlippingPages,61.3,Used - Good,True,61.3,81.529,-0.39,-0.45,-0.48
013449718X,University of Toronto Bookstore,228.37,New,apex_media,107.04,Used - Good,True,107.04,142.3632,-0.53,-0.58,-0.6
0073534366,Amazon,92.95,New,vikbuyredux,59.95,Used - Acceptable,True,59.95,79.7335,-0.36,-0.42,-0.45
0134119975,fakeDict,-99,something wrong happened,better books quality,38.0,Used - Very Good,True,38.0,50.540000000000006,-1.38,-1.35,-1.33
1464110689,readmoresam43,136.02,Used - Very Good,Half-Price Hank's Books,78.11,Used - Very Good,True,78.11,103.8863,-0.43,-0.48,-0.51
0300167717,Amazon,83.66,New,Amazon,63.7,New,False,63.7,84.721,-0.24,-0.31,-0.35
0895826291,Amazon,96.71,New,Amazon,79.95,New,False,79.95,106.33350000000002,-0.17,-0.26,-0.3
0804784507,Amazon,94.0,New,Amazon,75.0,New,False,75.0,99.75,-0.2,-0.28,-0.32
0134675479,Amazon,198.22,New,BEST STUFF AROUND,95.98,Used - Good,True,95.98,127.65340000000002,-0.52,-0.56,-0.59
1118886143,Second Bind,112.8,Used - Like New,Amazon,122.95,New,False,122.95,163.5235,0.09,-0.02,-0.07
0198612583,Amazon,293.48,New,Book Worm Book Sales,111.0,Used - Good,True,111.0,147.63,-0.62,-0.66,-0.68
0321979400,fakeDict,-99,something wrong happened,FranklinMedia,114.77,Used - Acceptable,True,114.77,152.6441,-2.16,-2.04,-1.99
1285052080,BLU-NEKO*CA,141.36,Used - Like New,Amazon,170.74,New,False,170.74,227.08420000000004,0.21,0.09,0.03
1610726774,Book Depository CA,89.2,New,Tome Dealers,50.07,Used - Good,True,50.07,66.5931,-0.44,-0.49,-0.52
1259636380,Amazon,229.33,New,Bargain Lenders,59.99,Used - Acceptable,True,59.99,79.78670000000001,-0.74,-0.76,-0.78
1770859624,Amazon,90.09,New,Amazon,60.99,New,False,60.99,81.11670000000001,-0.32,-0.39,-0.42
0135167450,University of Toronto Bookstore,200.0,New,Clearcreek Bookstore,127.99,Used - Good,True,127.99,170.2267,-0.36,-0.42,-0.46
1319117805,Amazon,44.64,New,MiaBellaGSD,81.69,Used - Good,True,81.69,108.6477,0.83,0.65,0.56
1285060288,Alfredo's General Store,73.28999999999999,Used - Good,The Glory Bee,64.39,Used - Very Good,True,64.39,85.6387,-0.12,-0.21,-0.25
0134753119,Amazon,185.95,New,STANZA,140.25,Used - Acceptable,True,140.25,186.5325,-0.25,-0.32,-0.36
1285733606,Amazon,245.95,New,Jenson Books Inc,48.07,Used - Very Good,True,48.07,63.9331,-0.8,-0.82,-0.83
0718009827,Amazon,60.05,New,Amazon,51.88,New,False,51.88,69.00040000000001,-0.14,-0.22,-0.27
1452275793,fakeDict,-99,something wrong happened,eCampus_,48.34,Used - Good,True,48.34,64.29220000000001,-1.49,-1.44,-1.42
130507937X,Kennys Bookshop & Art Gallery,175.79999999999998,New,THE MEDIA MONKEY,85.95,Used - Acceptable,True,85.95,114.3135,-0.51,-0.56,-0.58
1337280941,Amazon,133.6,New,Abundance Booksellers,50.91,Used - Acceptable,True,50.91,67.7103,-0.62,-0.66,-0.68
1305497910,Books 4 All The World,130.0,Used - Good,apex_media,66.49,New,True,66.49,88.43169999999999,-0.49,-0.54,-0.57
3319917544,Book Depository CA,83.29,New,BooksNmoreFBA,58.99,Used - Good,True,58.99,78.45670000000001,-0.29,-0.36,-0.4
0702071544,Book Depository CA,94.02,New,Amazon,75.25,New,False,75.25,100.08250000000001,-0.2,-0.28,-0.32
1452203490,Amazon,134.03,New,Amazon,98.45,New,False,98.45,130.9385,-0.27,-0.34,-0.38
1617119318,Amazon,151.95,New,apex_media,91.03,Used - Acceptable,True,91.03,121.0699,-0.4,-0.46,-0.49
0132368978,Amazon,153.5,New,"Niche Market Brands, LLC",120.99,Used - Very Good,True,120.99,160.9167,-0.21,-0.29,-0.33
0134403398,BLU-NEKO*CA,273.43,Used - Like New,Amazon,117.32,New,False,117.32,156.0356,-0.57,-0.61,-0.64
1337399426,Book Depository CA,131.68,New,BrillantBudget,99.95,Used - Very Good,True,99.95,132.9335,-0.24,-0.32,-0.35
0073383171,Second Bind,144.73,Used - Like New,Book Nation,106.99,Used - Good,True,106.99,142.2967,-0.26,-0.33,-0.37
1319056296,Amazon,98.96,New,Pronto Products 4 U,55.59,Used - Like New,True,55.59,73.9347,-0.44,-0.49,-0.52
1284090507,Amazon,134.95,New,Screamer20,59.54,Used - Good,True,59.54,79.18820000000001,-0.56,-0.6,-0.62
1598561634,Amazon,69.02,New,Amazon,44.93,Used - Very Good,True,44.93,59.7569,-0.35,-0.41,-0.45
0812240030,Amazon,101.06,New,Amazon,67.95,New,False,67.95,90.3735,-0.33,-0.39,-0.43
1452256683,Amazon,132.99,New,FlippingPages,49.82,Used - Good,True,49.82,66.26060000000001,-0.63,-0.66,-0.68
089189649X,Book Depository CA,124.82,New,RentU,84.47,Used - Good,True,84.47,112.3451,-0.32,-0.39,-0.42
1610729811,Book Depository CA,76.92,New,The Common Page,51.02,Used - Very Good,True,51.02,67.85660000000001,-0.34,-0.4,-0.44
0078034957,fakeDict,-99,something wrong happened,Retro Resellerz,60.69,Used - Acceptable,True,60.69,80.71770000000001,-1.61,-1.55,-1.52
0201763907,fakeDict,-99,something wrong happened,Couth Enterprises,90.0,Used - Acceptable,True,90.0,119.7,-1.91,-1.82,-1.77
