0393937933,fakeDict,-99,something wrong happened,Bast Sales Team,61.78,Used - Acceptable,True,61.78,82.1674,-1.62,-1.56,-1.53
032307779X,Gold1EnterpriseS,99.49,Used - Very Good,itemspopularsonlineaindemand,65.97,New,True,65.97,87.7401,-0.34,-0.4,-0.44
1464108684,Amazon,142.74,New,Wealth Wise,89.99,Used - Acceptable,True,89.99,119.6867,-0.37,-0.43,-0.46
0878939652,Book Depository CA,106.57,New,Amazon,83.48,New,False,83.48,111.0284,-0.22,-0.29,-0.33
0321978986,fakeDict,-99,something wrong happened,GABooksSeller,128.25,Used - Acceptable,True,128.25,170.57250000000002,-2.3,-2.17,-2.1
0134082311,fakeDict,-99,something wrong happened,YOUR  BOOKS,82.95,Used - Acceptable,True,82.95,110.32350000000001,-1.84,-1.75,-1.71
0077349970,Hinoyama#CA,234.93,Used - Good,Bookadia-,110.07,Used - Good,False,110.07,146.3931,-0.53,-0.58,-0.6
0916883507,Amazon,86.36,New,Amazon,62.24,New,False,62.24,82.7792,-0.28,-0.35,-0.39
0134748530,Amazon,154.65,New,serna623,99.99,Used - Like New,True,99.99,132.9867,-0.35,-0.42,-0.45
0134558693,fakeDict,-99,something wrong happened,Amazon,145.99,New,False,145.99,194.16670000000002,-2.47,-2.33,-2.25
0759119651,Boxogen,49.99,Used - Very Good,FlippingPages,44.68,Used - Good,True,44.68,59.424400000000006,-0.11,-0.2,-0.24
0134604717,Second Bind,231.48,New,Perpetual Textbooks,132.36,Used - Very Good,True,132.36,176.03880000000004,-0.43,-0.49,-0.51
0792283112,Amazon,79.67,New,Amazon,69.95,New,False,69.95,93.0335,-0.12,-0.21,-0.25
007338447X,Amazon,192.47,New,Oly Media Co,69.21,Used - Good,True,69.21,92.0493,-0.64,-0.68,-0.69
1119405262,Amazon,140.32,New,SuperExpressDeals,83.07,New,False,83.07,110.4831,-0.41,-0.47,-0.5
0199827508,Books 4 All The World,100.0,Used - Good,mrhatler,56.9,Used - Like New,True,56.9,75.677,-0.43,-0.49,-0.52
1118291077,Kennys Bookshop & Art Gallery,81.75,New,apex_media,52.98,New,True,52.98,70.4634,-0.35,-0.42,-0.45
1891389319,fakeDict,-99,something wrong happened,AJ's Pop-up Shop,103.34,Used - Good,True,103.34,137.4422,-2.04,-1.94,-1.89
1138692522,Amazon,103.27,New,2Fold Supply,67.37,Used - Good,True,67.37,89.60210000000001,-0.35,-0.41,-0.45
1464187975,Amazon,127.48,New,Perpetual Textbooks,88.98,Used - Like New,True,88.98,118.34340000000002,-0.3,-0.37,-0.41
0393622916,Amazon,124.95,New,apex_media,88.58,Used - Good,True,88.58,117.8114,-0.29,-0.36,-0.4
1284104494,Prestivo3,159.06,New,Perpetual Textbooks,79.2,Used - Acceptable,True,79.2,105.33600000000001,-0.5,-0.55,-0.58
1936221349,Amazon,164.58,New,🕗 24HourTextBooks 🕗,119.33,Used - Acceptable,True,119.33,158.7089,-0.27,-0.35,-0.38
1483306585,Amazon,152.42,New,-Book$Run Textbooks-,75.57,Used - Acceptable,False,75.57,100.5081,-0.5,-0.55,-0.58
0393935221,Amazon,123.49,New,FranklinMedia,61.15,Used - Acceptable,True,61.15,81.3295,-0.5,-0.55,-0.58
1441979395,Book Depository CA,87.03,New,Amazon,52.1,New,False,52.1,69.293,-0.4,-0.46,-0.49
0134494040,Amazon,201.29,New,ubuybooks,111.36,Used - Very Good,True,111.36,148.1088,-0.45,-0.5,-0.53
1506380107,Amazon,108.56,New,Amazon,59.62,New,False,59.62,79.2946,-0.45,-0.51,-0.53
