ASIN,Seller_canada,priceTotal_canada,Condition_canada,Seller_usa,priceTotal_usa,Condition_usa,is_FBA_usa,lowestPriceFloorusa,US_ConvertedPriceTo_CAD,ProfitFactor,PF_10pctBelow,PF_15pctBelow
892762705,fakeDict,-99.0,something wrong happened,fakeDict,-99.0,something wrong happened,False,999.0,-131.67000000000002,-0.0,-0.1,-0.15
1416205152,Brit Books Canada,8.52,Used - Good,No Glow Plugs,7.89,Used - Good,True,7.89,10.4937,-0.07,-0.17,-0.21
